"i" "nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"6" 10277 0.660449658784185 0.6296262188693 0.00877695249330035 0.668313680087488 1233043
"1" 10 0.545510746596562 NA 0.0116328785581628 NA 1233044
"2" 50 0.773606908334009 NA 0.00865727662854933 NA 1233044
"3" 100 0.801042820618358 NA -0.012749807398409 NA 1233044
"4" 500 0.879335651099709 NA -0.0213014285961243 NA 1233044
"5" 5000 0.88756814977164 NA -0.040414280410685 NA 1233044
"6" 20000 0.889832194718085 NA -0.0445068111805447 NA 1233044
"1" 10 0.513558209040115 NA 0.037681851665467 NA 1233045
"2" 50 0.753303736935285 NA 0.0561100021297576 NA 1233045
"3" 100 0.810897251188222 NA 0.0755642847120187 NA 1233045
"4" 500 0.86334238046494 NA 0.114958467957062 NA 1233045
"5" 5000 0.893678730816788 NA 0.127846349537496 NA 1233045
"6" 20000 0.8976945812044 NA 0.136355222861407 NA 1233045
"1" 10 0.534100281311264 NA 0.00712100363734099 NA 1233046
"2" 50 0.703643124708339 NA 0.0695638278854834 NA 1233046
"3" 100 0.792664047826439 NA 0.0787876220086745 NA 1233046
"4" 500 0.851847965704081 NA 0.133895812510356 NA 1233046
"5" 5000 0.891633431908472 NA 0.135646741640008 NA 1233046
"6" 20000 0.897288346561655 NA 0.13684055695568 NA 1233046
"1" 10 0.511755027489522 NA 0.0209767007854355 NA 1233047
"2" 50 0.701141213394712 NA 0.0605460067853502 NA 1233047
"3" 100 0.74463530019445 NA 0.0554938953302593 NA 1233047
"4" 500 0.85191125029003 NA 0.0704873930453267 NA 1233047
"5" 5000 0.893196604065186 NA 0.0596984211445375 NA 1233047
"6" 20000 0.898762277263233 NA 0.0588090825164925 NA 1233047
"1" 10 0.645937382265172 NA 0.075937420531697 NA 1233048
"2" 50 0.741391331576342 NA 0.0987386296807929 NA 1233048
"3" 100 0.829221964279754 NA 0.0607668292619155 NA 1233048
"4" 500 0.754530905469705 NA 0.0364329042104951 NA 1233048
"5" 5000 0.821030998651203 NA 0.0481342836798541 NA 1233048
"6" 5490 0.80967159611704 NA 0.0538819683135708 NA 1233048
"1" 10 0.350269578048951 NA 0.00797439251501005 NA 1233049
"2" 50 0.623473502595046 NA 0.0360630555810922 NA 1233049
"3" 100 0.712958504780758 NA 0.0430609091753108 NA 1233049
"4" 500 0.81080689423831 NA 0.0710401674660346 NA 1233049
"5" 5000 0.852186211496076 NA 0.0943514886748013 NA 1233049
"6" 20000 0.852340188587321 NA 0.0977065684524579 NA 1233049
"1" 10 0.422631878131278 NA 0.0317947224491638 NA 1233050
"2" 50 0.616952733642704 NA 0.0871889590931406 NA 1233050
"3" 100 0.675527701396152 NA 0.10344090050077 NA 1233050
"4" 500 0.805094237632503 NA 0.164646895174587 NA 1233050
"5" 5000 0.844647761956882 NA 0.199374772037366 NA 1233050
"6" 20000 0.850400772974145 NA 0.193202139501703 NA 1233050
"1" 10 0.367086908927118 NA 0.0244394559213104 NA 1233051
"2" 50 0.538819542000665 NA 0.0286405306942932 NA 1233051
"3" 100 0.679520776559103 NA 0.0555773149008091 NA 1233051
"4" 500 0.730244561549354 NA 0.0937060568277544 NA 1233051
"5" 5000 0.816920874465354 NA 0.128014152369144 NA 1233051
"6" 20000 0.824222645127257 NA 0.130783507404499 NA 1233051
"1" 10 0.202018269856293 NA 0.00148181634965949 NA 1233052
"2" 50 0.493054351917283 NA 0.0192841647834327 NA 1233052
"3" 100 0.651647750582781 NA 0.0283477016794083 NA 1233052
"4" 500 0.771726255499848 NA 0.0440372800612398 NA 1233052
"5" 5000 0.865896609371412 NA 0.0443948889999926 NA 1233052
"6" 20000 0.87584389249534 NA 0.0386032683712264 NA 1233052
"1" 10 0.525090218748373 NA 0.0471584050443556 NA 1233053
"2" 50 0.652615846653915 NA 0.0989507261744541 NA 1233053
"3" 100 0.718087640486649 NA 0.132499516547617 NA 1233053
"4" 500 0.789651901425263 NA 0.168812991437902 NA 1233053
"5" 5000 0.795257479221081 NA 0.164922110777511 NA 1233053
"6" 11524 0.799393921446546 NA 0.167720665855333 NA 1233053
"1" 10 0.313815027548133 NA 0.0159240493282307 NA 1233054
"2" 50 0.644084305712353 NA 0.0235715786888358 NA 1233054
"3" 100 0.683849797686227 NA 0.0265193234478095 NA 1233054
"4" 500 0.802756008808773 NA 0.0832239684028283 NA 1233054
"5" 5000 0.855151133961236 NA 0.0707936193769588 NA 1233054
"6" 20000 0.856213982775739 NA 0.0729608345377817 NA 1233054
"1" 10 0.611513750196275 NA 0.0385866299273288 NA 1233055
"2" 50 0.541556644596891 NA 0.0534937911656365 NA 1233055
"3" 100 0.737699630526283 NA 0.115845244269466 NA 1233055
"4" 500 0.788703204519702 NA 0.140376123971096 NA 1233055
"5" 5000 0.838153326840994 NA 0.181649286391844 NA 1233055
"6" 20000 0.844755496447539 NA 0.184764725184849 NA 1233055
"1" 10 0.271874290997678 NA 0.00867024194531638 NA 1233056
"2" 50 0.61505146925202 NA 0.0312235851804478 NA 1233056
"3" 100 0.686848819733602 NA 0.0447110860773207 NA 1233056
"4" 500 0.779341015770971 NA 0.110170588596974 NA 1233056
"5" 5000 0.806361346776408 NA 0.125924550078412 NA 1233056
"6" 20000 0.831972351381989 NA 0.134994513254097 NA 1233056
"1" 10 0.175675883804889 NA -0.00433878252416245 NA 1233057
"2" 50 0.54603342597028 NA 0.00813496128763446 NA 1233057
"3" 100 0.599925240994327 NA 0.026464730592166 NA 1233057
"4" 500 0.781863353295874 NA 0.0293722677249223 NA 1233057
"5" 5000 0.861243212142844 NA 0.0191057950603869 NA 1233057
"6" 20000 0.87603070029268 NA 0.0200435781637689 NA 1233057
"1" 10 0.35151357233056 NA 0.0456349945738344 NA 1233058
"2" 50 0.638811023550597 NA 0.126402788484257 NA 1233058
"3" 100 0.681466563655884 NA 0.131188114382152 NA 1233058
"4" 500 0.739328597601717 NA 0.203104118787224 NA 1233058
"5" 5000 0.732756750035275 NA 0.227332755511143 NA 1233058
"6" 11247 0.73791214113594 NA 0.230063581490208 NA 1233058
"1" 10 0.702886581271765 0.167213470616969 -0.0726001617620545 0.217975422813271 1233059
"2" 50 0.755516322201436 0.25646040915603 -0.0558531801234369 0.264758493858462 1233059
"3" 100 0.806102704456205 0.285065501759829 -0.0770504713751027 0.331694667060926 1233059
"4" 500 0.847644909110263 0.569312310464267 -0.172234159943694 0.58896949411279 1233059
"5" 5000 0.854064660175053 0.695733053759281 -0.203502968414405 0.695698852482815 1233059
"6" 20000 0.855450895729924 0.696579535351801 -0.203884295346975 0.695878409184259 1233059
"1" 10 0.467747410860744 0.0873214714619783 0.023511048896772 0.0879183936055407 1233060
"2" 50 0.747919236022734 0.311873299139354 0.0348143199946904 0.313064218438989 1233060
"3" 100 0.740015854000521 0.280085456683759 0.0663965088210273 0.28125503042023 1233060
"4" 500 0.813637466792806 0.490173039522592 0.0110112971515668 0.513791163522885 1233060
"5" 5000 0.858417694704574 0.616271217016651 0.000157216740343156 0.635339213295892 1233060
"6" 20000 0.857131375919948 0.627102272645958 -0.00974539612542708 0.649427509759426 1233060
"1" 10 0.571736088536928 0.0562401775733067 -0.0585775435794973 0.053118439875071 1233061
"2" 50 0.71866820902703 0.145229477959125 0.0552632494263623 0.14941615302317 1233061
"3" 100 0.758864969057883 0.275242485397979 0.0567265415618974 0.28113313721309 1233061
"4" 500 0.787005202433558 0.48628440202636 0.077900503830794 0.546024068515218 1233061
"5" 5000 0.832075433992731 0.664699559880638 0.0985783642075861 0.672800776129565 1233061
"6" 20000 0.836302722384277 0.709584903242264 0.0976111739641556 0.72724848533747 1233061
"1" 10 0.426441794693751 0.138561252043785 0.0715587129598683 0.138283978591093 1233062
"2" 50 0.691668424163362 0.278517085332673 0.0591573960840033 0.304243078036862 1233062
"3" 100 0.723419655697677 0.254506991769512 0.0225982963869892 0.261887023997425 1233062
"4" 500 0.84278726571153 0.497714870991433 0.0551917821979821 0.517551831206757 1233062
"5" 5000 0.865396528951081 0.624699737034936 0.00718328842738908 0.667322338513756 1233062
"6" 20000 0.868296164768182 0.68810470917814 0.0202250694928106 0.709353537861445 1233062
"1" 10 0.453125555930388 0.109025345557311 0.0722882258703903 0.108282809284468 1233063
"2" 50 0.779415945252986 0.237448337439696 0.115292799861731 0.280902243527893 1233063
"3" 100 0.743007004353272 0.233266272788116 0.114643262961101 0.267670540625865 1233063
"4" 500 0.825358692875361 0.316843155583054 0.123736779569914 0.437566342004894 1233063
"5" 5000 0.86504147412657 0.438836143813295 0.135105854984958 0.588760171097156 1233063
"6" 10203 0.866554154022667 0.399665518462855 0.131409161751846 0.582314546700167 1233063
"1" 10 0.412488221723236 0.422245811109078 0.0231730332158708 0.053535057013941 1233064
"2" 50 0.592400727253712 0.592245118970057 0.0847519891896804 0.127737339760775 1233064
"3" 100 0.645106525069267 0.605604245490206 0.133619945112276 0.121710402681521 1233064
"4" 500 0.788579187764517 0.757302602178349 0.170716262505417 0.202237465328385 1233064
"5" 5000 0.82789273685767 0.79997296629615 0.198000060218543 0.222665978800508 1233064
"6" 20000 0.826674105694305 0.802947014462439 0.199595282262254 0.228955718368683 1233064
"1" 10 0.279048331474741 0.418065679047057 0.0614643193398984 0.0951382816393863 1233065
"2" 50 0.692957803737829 0.529711140590705 0.150486296480572 0.180921616680698 1233065
"3" 100 0.670745059995788 0.581803109985328 0.135267103127113 0.246368111291413 1233065
"4" 500 0.778366811900326 0.684487206792817 0.255538631126357 0.34522210315114 1233065
"5" 5000 0.824309395581554 0.730304413546249 0.321962013469068 0.389526757397546 1233065
"6" 20000 0.832109725450699 0.738638281281037 0.332629918231087 0.392225625596357 1233065
"1" 10 0.349795125218558 0.311919851610962 0.00988866370997219 0.0315860968213112 1233066
"2" 50 0.514153454495017 0.471048946907039 0.0160421952329997 0.0775381075752328 1233066
"3" 100 0.706172606136194 0.551879780416556 0.0417843224673481 0.0860063452913437 1233066
"4" 500 0.782648450114248 0.749567995810579 0.0497944473100908 0.0908035804645314 1233066
"5" 5000 0.816365589315316 0.830377336330969 0.0754839052304047 0.110826449135417 1233066
"6" 20000 0.825108695445039 0.836455553656137 0.0748387061334824 0.109270356722609 1233066
"1" 10 0.367475581883307 0.23125511246038 0.00382936415589401 0.0129046987803414 1233067
"2" 50 0.432714011999431 0.512177298015825 0.0255973650463947 0.0232021440602877 1233067
"3" 100 0.546258486517036 0.574260192131208 0.0336739926339745 0.0234652815035572 1233067
"4" 500 0.760491860800908 0.734962614359943 0.026834512407402 0.0226495554294217 1233067
"5" 5000 0.846330854618496 0.822547912352194 0.0434635934906414 0.0336355436859231 1233067
"6" 20000 0.857899630609722 0.835231137117784 0.0467157601319517 0.0295656845633549 1233067
"1" 10 0.359515454231719 0.272398595926909 0.0462550980757146 0.0443871161428131 1233068
"2" 50 0.542634940188949 0.490686495645763 0.0827285609710416 0.130218188312159 1233068
"3" 100 0.642900938931413 0.620829218313915 0.0841186720365386 0.125051011275432 1233068
"4" 500 0.765675717761849 0.749844395477489 0.129246423943283 0.181206328727836 1233068
"5" 5000 0.779216586219968 0.770788331267247 0.141998997711821 0.17654077626598 1233068
"6" 12669 0.785641611754399 0.776470450345435 0.1415667070756 0.176731659953763 1233068
"1" 10 0.36994058214684 0.165655078056567 0.0229424169828786 0.171349713637477 1233069
"2" 50 0.528325913871959 0.504700104077157 0.0662959293762516 0.503803776743053 1233069
"3" 100 0.671689266209714 0.566492721137239 0.141107800757809 0.594891467561435 1233069
"4" 500 0.754543743042392 0.711077454966279 0.19737311115536 0.712139521838346 1233069
"5" 5000 0.800823710131644 0.78682306837685 0.218792619224772 0.78864179838782 1233069
"6" 20000 0.796971162177576 0.795543189529693 0.218142295959021 0.797962233847463 1233069
"1" 10 0.253646219927892 0.189895135803804 0.0403805140359991 0.185464455011517 1233070
"2" 50 0.582088059070485 0.307721508801145 0.124961124947662 0.308300503394352 1233070
"3" 100 0.672422264056596 0.498289638903284 0.183486724345899 0.493821401110197 1233070
"4" 500 0.755655273230455 0.618831306729473 0.231355522271565 0.654582765860653 1233070
"5" 5000 0.82445736931636 0.672539907719205 0.297871655900399 0.664491596176082 1233070
"6" 20000 0.830939085650337 0.684037495637953 0.305171854271446 0.677414884996754 1233070
"1" 10 0.259633625707316 0.0834586551951924 0.00508738054247334 0.0823696430874075 1233071
"2" 50 0.527119877418496 0.286329016282146 0.0376205825104606 0.313144274302205 1233071
"3" 100 0.604808191800573 0.391520622827504 0.0256798820815594 0.392948515495973 1233071
"4" 500 0.771661256841777 0.645141386890497 0.0424801698943157 0.648253511355588 1233071
"5" 5000 0.809023673772471 0.785431791168698 0.054442564909752 0.785012979453719 1233071
"6" 20000 0.826652694790867 0.804536472769887 0.0619575696854993 0.806172381223802 1233071
"1" 10 0.319924665479156 0.152272002585901 0.0108537632195347 0.153326643123375 1233072
"2" 50 0.454468757111245 0.296040009550319 0.0141330813561988 0.295024637253404 1233072
"3" 100 0.556948474951503 0.438258750033775 -0.000884471912955087 0.442412987409538 1233072
"4" 500 0.708991454141392 0.6415346971865 0.0119988567866552 0.644286496515618 1233072
"5" 5000 0.782626306068665 0.762953538347629 0.00823523384382544 0.765259401090572 1233072
"6" 20000 0.788515945025001 0.773281544873358 -0.00616257344455714 0.779440581215627 1233072
"1" 10 0.335624403772425 0.215129028935843 0.0640324724592812 0.205242309445844 1233073
"2" 50 0.628432110999439 0.342235291207017 0.103554346486347 0.384157076012679 1233073
"3" 100 0.689458853507437 0.525626775651415 0.125715089566475 0.588522352289078 1233073
"4" 500 0.775469640350381 0.658345776033876 0.168372999756585 0.680937654044917 1233073
"5" 5000 0.783010026470942 0.691404134793486 0.164472500484544 0.719560209091809 1233073
"6" 8690 0.786680318102206 0.697369615125278 0.163099941720663 0.721479753387198 1233073
"1" 10 0.518377870315394 0.362917697019232 -0.0176731641197754 0.375911804577169 1233074
"2" 50 0.717829214424296 0.26732403725149 -0.0168069625275084 0.272395600894152 1233074
"3" 100 0.760348222175324 0.336889733234913 -0.0397922404937379 0.341430883946324 1233074
"4" 500 0.788451160569335 0.507507252820767 -0.0641740475577041 0.576530295574525 1233074
"5" 5000 0.796724269654662 0.630648734960104 -0.0908892956457367 0.669940092867456 1233074
"6" 20000 0.797347404473588 0.621431790254734 -0.0871681643156915 0.685003820115011 1233074
"1" 10 0.424959178507957 0.0289990634989117 0.0724147574763841 0.0474115951858352 1233075
"2" 50 0.558025992315889 0.259211925773278 0.125518200495887 0.259351344060074 1233075
"3" 100 0.592377509875438 0.195555567114812 0.189997899320232 0.221033702121553 1233075
"4" 500 0.644214549594919 0.485557676744756 0.240461666262896 0.486080798767726 1233075
"5" 5000 0.67715172234318 0.587591581081048 0.30276122776062 0.575296121053156 1233075
"6" 20000 0.681052458246202 0.610127677830604 0.307874932225267 0.601895829677145 1233075
"1" 10 0.647667148916844 0.063637999465414 0.00835521723467715 0.0689751182910225 1233076
"2" 50 0.714911330600898 0.188466570545427 0.0134734417862763 0.196389592827385 1233076
"3" 100 0.7679406864884 0.219229865012276 0.0217126459311172 0.240721365819911 1233076
"4" 500 0.789341689413486 0.416392780350871 0.0416941945805601 0.507414657127292 1233076
"5" 5000 0.808413331475978 0.615017537721102 0.0545511746541771 0.656231791242848 1233076
"6" 20000 0.810378729703792 0.672114179945672 0.0543919410014607 0.696816079690187 1233076
"1" 10 0.341141703252341 0.0793668714237282 0.0464114304483505 0.0768053839216845 1233077
"2" 50 0.576102849459932 0.199551642672311 0.0755863266368167 0.221425276560694 1233077
"3" 100 0.664536195549168 0.283911859230992 0.0536340928173207 0.3605840450015 1233077
"4" 500 0.739805656998185 0.504671145035807 0.101774302452051 0.504413073617904 1233077
"5" 5000 0.761147459352949 0.644350218754643 0.0927389848175775 0.674477975573696 1233077
"6" 20000 0.76505701659654 0.67859463093347 0.0989085364153302 0.71489528957107 1233077
"1" 10 0.529356799728761 0.0610045127594549 0.0637907813030258 0.0545491710391348 1233078
"2" 50 0.695779642234307 0.219900574062243 0.15556438946015 0.223393660614648 1233078
"3" 100 0.693818029867211 0.358321985901127 0.157995083045465 0.455131667447349 1233078
"4" 500 0.748559808033328 0.46481622746475 0.189346765921315 0.500963836505129 1233078
"5" 5000 0.759416906047734 0.497412382182568 0.200600450783852 0.646155909682094 1233078
"6" 12836 0.760030976006129 0.554244631000492 0.202630293146325 0.686137832238865 1233078
"1" 10 0.273524878579285 0.479497438174349 0.00881911598551811 0.0204411641186614 1233079
"2" 50 0.55370498553169 0.58142123253311 0.0412427801316399 0.0642524572849386 1233079
"3" 100 0.610772801026856 0.67931684336271 0.0706541979675359 0.104432198919366 1233079
"4" 500 0.697878000838865 0.806393773473455 0.176673201864783 0.144228711497668 1233079
"5" 5000 0.724708108889603 0.8349671494081 0.230785901317581 0.220956643234672 1233079
"6" 20000 0.727336821692519 0.838708194955986 0.228420059794957 0.228210621797036 1233079
"1" 10 0.272418551724991 0.297439457257323 0.0466788599871582 0.138958478128306 1233080
"2" 50 0.479967165276302 0.509088914644341 0.0878392084248729 0.193231527957251 1233080
"3" 100 0.622251031789255 0.594255983621829 0.18902815790357 0.341074028651707 1233080
"4" 500 0.62783681397129 0.726111396187637 0.20204618514841 0.376351741734434 1233080
"5" 5000 0.665359908895122 0.757559590324685 0.245934473721537 0.418361103180711 1233080
"6" 20000 0.669809049354068 0.757499609907463 0.250949615365042 0.419173145752324 1233080
"1" 10 0.297624017808878 0.220259998837026 -0.0039177410098159 0.0167046866105045 1233081
"2" 50 0.552131893102567 0.471358761380035 0.00802680344519439 0.0205574690880268 1233081
"3" 100 0.654480159350121 0.578314233965951 0.0100965534126443 0.0112172603424076 1233081
"4" 500 0.738648541955012 0.730675048377724 0.00753110702441857 -0.0238010142472772 1233081
"5" 5000 0.775386603877247 0.836446369556296 0.0156361783255249 -0.0262079306948162 1233081
"6" 20000 0.787487684044082 0.841479013037513 0.0176667943650188 -0.0340035941265067 1233081
"1" 10 0.1788985635597 0.150009278453156 0.0509513334781677 0.0084892731286314 1233082
"2" 50 0.415191921895458 0.515851919812566 0.00994898809135514 0.00818026443334838 1233082
"3" 100 0.498943629949025 0.608275150672969 0.0774419221470741 0.0347423132402105 1233082
"4" 500 0.593342632427905 0.768959672220138 0.0910326153133781 0.0370662279485718 1233082
"5" 5000 0.669090097986842 0.832132901924299 0.0853911010598147 0.0121973774720276 1233082
"6" 20000 0.680823646709426 0.844874219359941 0.0849005346029831 0.0178187959286831 1233082
"1" 10 0.453870550612478 0.446257360455307 0.1177607774162 0.072126616078719 1233083
"2" 50 0.459885949532602 0.636335437990147 0.17199668355948 0.050108466679298 1233083
"3" 100 0.504797523825702 0.736661574817556 0.233214396416102 0.0500038133550189 1233083
"4" 500 0.60357053310344 0.784165083751211 0.246749448405675 0.0491483861826504 1233083
"5" 5000 0.630216236436126 0.82226799407788 0.257500931449345 0.0472464257674907 1233083
"6" 10096 0.628543598594193 0.821189609823351 0.257009958152459 0.050326873616924 1233083
"1" 10 0.230558892451997 0.166090539127328 0.0265773240947415 0.171770556056889 1233084
"2" 50 0.508009040521517 0.35005448624159 0.0728964156531876 0.357020106047007 1233084
"3" 100 0.635225161453088 0.466532990125785 0.115249346466568 0.472071835700861 1233084
"4" 500 0.658220799568867 0.687626470555694 0.157703454849976 0.688142369817811 1233084
"5" 5000 0.69786621860832 0.716340997729222 0.19631281557235 0.72884283202838 1233084
"6" 20000 0.699201762532679 0.72795768563285 0.193212734826717 0.736502435784187 1233084
"1" 10 0.399722849187407 0.117794760032756 0.0355665193729738 0.136204580370568 1233085
"2" 50 0.551304345674608 0.425346612902408 0.0413038420040331 0.437009881855585 1233085
"3" 100 0.621958164896848 0.617883551159107 0.126782405936535 0.626581999573605 1233085
"4" 500 0.732413827893721 0.608102128190548 0.169122338299696 0.61553928797972 1233085
"5" 5000 0.758762027262035 0.696236562848985 0.195900947795784 0.686009663442512 1233085
"6" 20000 0.762657904501068 0.702902291043265 0.191303990142438 0.694467110862186 1233085
"1" 10 0.281899841075743 0.180002858787557 0.0224054984219689 0.171531270712097 1233086
"2" 50 0.513529828643057 0.562145678230229 -0.00279299232389456 0.556595577009469 1233086
"3" 100 0.644624908348599 0.382383292860778 0.0285569215157383 0.39137453561864 1233086
"4" 500 0.734005222700693 0.605001505180706 0.0397060908739786 0.626884576771089 1233086
"5" 5000 0.76864744749192 0.726060140413946 0.0514571785779399 0.753426739112444 1233086
"6" 20000 0.779568617476782 0.735367163710381 0.062620027898583 0.766287161357916 1233086
"1" 10 0.181154558315972 0.117147207398913 0.0182387799218435 0.134027132868684 1233087
"2" 50 0.396541957731788 0.403125226310642 0.0156860148667835 0.404266412732628 1233087
"3" 100 0.47460675836677 0.425115174607348 0.0420272295650126 0.428575205408093 1233087
"4" 500 0.634534375938165 0.650892983263955 0.0667288634555203 0.651197513866921 1233087
"5" 5000 0.734067308060578 0.776413117804605 0.0593611269144934 0.775616710786507 1233087
"6" 20000 0.734029950523187 0.795878122154616 0.0606188306733279 0.797242224431768 1233087
"1" 10 0.245361962876281 0.299753796396171 0.152569842536638 0.275900219130242 1233088
"2" 50 0.427300946243783 0.354958435334548 0.210494347799594 0.392165724497479 1233088
"3" 100 0.441034208080978 0.380921855654132 0.250310927082972 0.446131314272747 1233088
"4" 500 0.423003126891855 0.645644614911677 0.307966475579333 0.632109636580871 1233088
"5" 5000 0.457863217190825 0.695259037784313 0.346904828686072 0.661989522813155 1233088
"6" 7985 0.455695096317247 0.695970162983138 0.348041033802099 0.665700124048279 1233088
"1" 10 0.597919859545242 0.0631021451307264 0.0174433458607108 0.168931359206223 1233089
"2" 50 0.688256082606563 0.203211210424761 0.025681217011092 0.201524321225535 1233089
"3" 100 0.741773037296901 0.343315928370302 -0.000829083471366261 0.370852907156368 1233089
"4" 500 0.790026917566493 0.485005682508758 -0.029616817174924 0.492746510988344 1233089
"5" 5000 0.793889183565782 0.573740021606336 -0.057491947941941 0.628435085994994 1233089
"6" 20000 0.792870653502678 0.603566655974259 -0.0727943436100082 0.653128328844876 1233089
"1" 10 0.450426352714849 0.0546285270142618 0.0503008235373255 0.0609466507966473 1233090
"2" 50 0.64807437369438 0.204732286448951 0.0285302488446064 0.221104862569464 1233090
"3" 100 0.679545111234898 0.280129744701495 0.0325198974133877 0.282605518482732 1233090
"4" 500 0.782512948661126 0.457244977553018 0.0254213263586588 0.483228426319384 1233090
"5" 5000 0.822864002649756 0.629327489931205 0.035531412406303 0.63091036169298 1233090
"6" 20000 0.824503695449133 0.632623110112131 0.0406818336003859 0.636442295568106 1233090
"1" 10 0.505613705751409 0.0794644203840177 0.0455896920226532 0.0903681795609175 1233091
"2" 50 0.686550747295234 0.164800247026016 0.0352995631381806 0.174810510363374 1233091
"3" 100 0.699647643695692 0.3740098835499 0.0643244595896136 0.378905502613186 1233091
"4" 500 0.798805223844963 0.375113121648668 0.0985045605393376 0.431134903340562 1233091
"5" 5000 0.841713885046711 0.526755631937897 0.101996795844632 0.660936965700656 1233091
"6" 20000 0.847335532123526 0.621045985180835 0.107837468132231 0.6698723830962 1233091
"1" 10 0.544299044711873 0.14192337438547 0.000204977560576161 0.168563899814984 1233092
"2" 50 0.618935772911499 0.153174506100354 0.0265385653428312 0.202505772345684 1233092
"3" 100 0.66843986337457 0.279882791879257 0.0419480548967332 0.296570376810869 1233092
"4" 500 0.772025876486911 0.49813968304647 0.0367231366859683 0.503489195460722 1233092
"5" 5000 0.815392697636259 0.65134634248966 0.0299186855084106 0.686116163598373 1233092
"6" 20000 0.816240742053545 0.702281256708908 0.0272178047102306 0.724438929090406 1233092
"1" 10 0.554478894406443 0.14569505406229 0.0593303531091931 0.148627114917716 1233093
"2" 50 0.699122669715672 0.228598059642724 0.0733603434118261 0.221554179217255 1233093
"3" 100 0.674405127976622 0.266441895250208 0.0338205295648175 0.2532041867529 1233093
"4" 500 0.698425296668277 0.414685248668469 0.043245381873998 0.546604295722844 1233093
"5" 5000 0.702782846597565 0.401604345945132 -0.00603702229786824 0.545436505353536 1233093
"6" 6967 0.706244953028126 0.408309856016244 -0.00525711989575129 0.557634343981355 1233093
"1" 10 0.286457343697606 0.262192615611099 0.0498609991593223 0.0526601557109454 1233094
"2" 50 0.564057209946087 0.506491827146477 0.087584135259998 0.128057319902619 1233094
"3" 100 0.592811431157277 0.597926848832027 0.0868147764417156 0.180942553991254 1233094
"4" 500 0.77969605431952 0.704159750767093 0.119496156882158 0.206572842708821 1233094
"5" 5000 0.789693626623051 0.715716502377888 0.138902005373089 0.222447006837104 1233094
"6" 20000 0.793937377126024 0.720164869587851 0.14500776790967 0.221751310033338 1233094
"1" 10 0.356955127049684 0.343893636593736 0.000860117097497493 0.140345144512421 1233095
"2" 50 0.621860604334567 0.494380701879526 0.056130754923952 0.180705733596879 1233095
"3" 100 0.643205302683314 0.530765277966118 0.0849811920952004 0.23921803916343 1233095
"4" 500 0.712095813605519 0.620959915675867 0.14302692470792 0.359833233462973 1233095
"5" 5000 0.765009243726096 0.666562350467715 0.186840153650729 0.404328064633987 1233095
"6" 20000 0.775302248803224 0.672080082791284 0.195652296743958 0.416523875931522 1233095
"1" 10 0.329678217849887 0.313542123573397 0.00562625999137564 0.0387292747916203 1233096
"2" 50 0.520922988364865 0.481836137983129 0.0263777654245572 0.0427171517118987 1233096
"3" 100 0.658688580412216 0.554894689626974 0.0294686730679341 0.0425110912023403 1233096
"4" 500 0.754652171834236 0.735460261630261 0.0592504773023541 0.0955736926147183 1233096
"5" 5000 0.797185485248391 0.815294567676646 0.092240360842449 0.117727217593327 1233096
"6" 20000 0.802029927424089 0.824753149105595 0.0883252111608383 0.12177166014368 1233096
"1" 10 0.231364407928392 0.248671686383089 0.0237968392666155 0.0281689619665187 1233097
"2" 50 0.473013306052329 0.443331226967089 0.00125522232352057 0.0547643627216897 1233097
"3" 100 0.589295651445052 0.58322966316232 -0.00429354537949011 0.0569484092685537 1233097
"4" 500 0.694407928520603 0.66509254359729 -0.0289708535953488 0.0695530173840348 1233097
"5" 5000 0.791553674188128 0.740740340321051 -0.049525874694156 0.0717854192049992 1233097
"6" 20000 0.797892244701444 0.751088368978518 -0.0549134581501656 0.0667927371541421 1233097
"1" 10 0.261632735947564 0.260791853763225 0.0525542572558565 0.0643666775292827 1233098
"2" 50 0.560867664332739 0.555756834704768 0.128303033808964 0.111126893694531 1233098
"3" 100 0.615491950348528 0.620056210806388 0.114659198928228 0.112346477141269 1233098
"4" 500 0.6831686344565 0.671462264917573 0.176662168740504 0.147991760556142 1233098
"5" 5000 0.70126252131179 0.685465040745844 0.201070153172888 0.188429721395489 1233098
"6" 12723 0.699541236313383 0.684339271410393 0.198928744110889 0.191627558928074 1233098
"1" 10 0.393535011243393 0.31433045342096 0.0442092132712557 0.318604219942689 1233099
"2" 50 0.537075801157877 0.350243139010846 0.115120328072942 0.348900647293629 1233099
"3" 100 0.614834599405081 0.443177825688539 0.174697206002491 0.497245447775373 1233099
"4" 500 0.708052500220089 0.652893089296639 0.2179534330613 0.65814772116314 1233099
"5" 5000 0.739161708988895 0.698542957631061 0.255219461070438 0.700221351258954 1233099
"6" 20000 0.742802969740933 0.71118983649305 0.253179379711595 0.711376776219159 1233099
"1" 10 0.286633076529986 0.208409501534254 -0.0329141952650892 0.185654271976613 1233100
"2" 50 0.502931079262955 0.281441890280315 0.082123324461221 0.304168742619598 1233100
"3" 100 0.598734573871996 0.394630255833597 0.11537393386483 0.421760592451553 1233100
"4" 500 0.693998194294669 0.593844663779383 0.181907383966755 0.590567969575241 1233100
"5" 5000 0.74541516717833 0.619909140569511 0.187592178570959 0.623202155467551 1233100
