"nloci" "Random_cor_RDAtemppredict_tempphen" "Random_cor_RDAsalpredict_salphen" "Random_cor_RDAtemppredict_tempphen_structcorr" "Random_cor_RDAsalpredict_salphen_structcorr" seed
"2" 50 0.665084982040957 0.14791728451639 0.0763133501976986 0.204996924868141 1231653
"3" 100 0.721401015054937 0.268472144090427 0.0713440529159616 0.379407604511662 1231653
"4" 500 0.726770739192575 0.392078619881966 0.0835410549467198 0.444576831161774 1231653
"5" 5000 0.720808383308203 0.370969605338075 0.108183323658895 0.493562880469472 1231653
"6" 11402 0.723142871878108 0.379359547563355 0.105136075285485 0.520398681353291 1231653
"1" 10 0.279955557373778 0.353057366132992 0.0554403273797214 0.00171402943990633 1231654
"2" 50 0.462417816560875 0.624066905793187 0.0676647473920202 0.0310327432940051 1231654
"3" 100 0.511107285067116 0.665527996427183 0.13033642182127 0.0209528084803503 1231654
"4" 500 0.613323136385152 0.778365598059895 0.17067740826867 0.0717048998166423 1231654
"5" 5000 0.625715727259068 0.815377420685162 0.207406725259439 0.0701270315939248 1231654
"6" 20000 0.626808837859578 0.810727915592332 0.206377679749068 0.0699067708014135 1231654
"1" 10 0.319154082901684 0.245468193679492 0.0115122951578735 0.139059509485061 1231655
"2" 50 0.462409854795156 0.479286624041659 0.0746837624311299 0.186656629737556 1231655
"3" 100 0.557403308023063 0.548037575058345 0.0633116169534392 0.209324022498503 1231655
"4" 500 0.627622302071226 0.654699650374739 0.119255365005839 0.344247263352216 1231655
"5" 5000 0.662575632308818 0.683201063848051 0.136037288138586 0.394030639822249 1231655
"6" 20000 0.664597791980027 0.694845080479183 0.12983866799793 0.399652441524487 1231655
"1" 10 0.260109348588649 0.337852995051772 0.0123883883883884 0.01233327063486 1231656
"2" 50 0.497085085085085 0.405808651282017 0.035035035035035 0.0317541675761167 1231656
"3" 100 0.539035035035035 0.538855810409893 0.0322602602602603 0.0303446509321327 1231656
"4" 500 0.635387387387387 0.706408097154843 0.043043043043043 0.00944616409988138 1231656
"5" 5000 0.671995995995996 0.797005580308643 0.0831271271271271 -0.0210826850300447 1231656
"6" 20000 0.673801801801802 0.805911162741088 0.0861061061061061 -0.0145876964035048 1231656
"1" 10 0.217544026265302 0.162286097774528 0.0102662662662663 0.00364028102693473 1231657
"2" 50 0.345673673673674 0.395549171959703 0.00874074074074074 0.0241964554067543 1231657
"3" 100 0.453741741741742 0.58464354988028 0.00327927927927928 0.0219978698360313 1231657
"4" 500 0.612772772772773 0.725208856860928 0.0304104104104104 0.0365750127821726 1231657
"5" 5000 0.659447447447447 0.803404816522014 -0.0113473473473473 0.0373919735406926 1231657
"6" 20000 0.666950950950951 0.814990441396516 -0.0115635635635636 0.0355377929956202 1231657
"1" 10 0.321025382449257 0.408240309211724 0.00602807026690661 0.0458759697947041 1231658
"2" 50 0.432801831454889 0.608005781785491 0.037415677588249 0.0746751054379793 1231658
"3" 100 0.515336944315564 0.611542096174729 0.0547531364097074 0.123570759320436 1231658
"4" 500 0.62412649539617 0.703049737714598 0.0397179960229692 0.114035125616273 1231658
"5" 5000 0.636254708507071 0.735941866909177 0.0666891559817091 0.121259940064954 1231658
"6" 11626 0.636791248803162 0.743523116217023 0.0646190714064911 0.121556301633248 1231658
"1" 10 0.388148407617612 0.111963950514312 0.0860989599538627 0.109903707147664 1231659
"2" 50 0.492417341539601 0.48432859151243 0.123596832807321 0.511041326550196 1231659
"3" 100 0.588990880819107 0.536830314569904 0.148109590694014 0.534734702215316 1231659
"4" 500 0.639273666435095 0.655461311549294 0.232378702501157 0.649629755106867 1231659
"5" 5000 0.660074675455247 0.731301225457686 0.247646122596217 0.720729903545244 1231659
"6" 20000 0.660491096040058 0.736662967897368 0.249660156770834 0.724958432310221 1231659
"1" 10 0.372632096034767 0.156900750822953 0.0222523636257223 0.244014655975026 1231660
"2" 50 0.45005830860578 0.343173539272983 0.0823928047698246 0.34486155386851 1231660
"3" 100 0.472709072623902 0.45564171473294 0.122913528097276 0.461044708221476 1231660
"4" 500 0.565494321800485 0.605674015547851 0.183474391766021 0.622623982543408 1231660
"5" 5000 0.607004039066857 0.674819309684229 0.247290526982712 0.671752058392333 1231660
"6" 20000 0.610355407191865 0.686719924357226 0.250641895107719 0.684013055070905 1231660
"1" 10 0.37293410867187 0.130958311012329 0.0140440581021673 0.139121538904148 1231661
"2" 50 0.423541965507685 0.236059364202863 0.028162190352557 0.249972722641936 1231661
"3" 100 0.562312875188345 0.372098796601759 0.0263123386510028 0.375838966485077 1231661
"4" 500 0.636939576516412 0.6128793308494 0.0584485069554917 0.649369317428306 1231661
"5" 5000 0.660839500340171 0.732380577722755 0.0741001742744858 0.748720967133407 1231661
"6" 20000 0.673596269866473 0.75052277434605 0.0748289037326739 0.765277573409577 1231661
"1" 10 0.123171340718598 0.118579066909578 -0.00922522522522522 0.113725942574881 1231662
"2" 50 0.359947947947948 0.403871608426358 0.0357917917917918 0.416622703800306 1231662
"3" 100 0.526338338338338 0.417752899193579 0.0277557557557558 0.435720188620095 1231662
"4" 500 0.613813813813814 0.612974052197279 0.0382182182182182 0.61384057544841 1231662
"5" 5000 0.660068068068068 0.755839080622222 0.05405005005005 0.766199980971272 1231662
"6" 20000 0.664304304304304 0.768753622495771 0.0566566566566567 0.773107752268008 1231662
"1" 10 0.457935818122149 0.212880293439954 0.027927239851002 0.221170874564718 1231663
"2" 50 0.455302702432856 0.360719020025095 0.0540345742589929 0.370570882350022 1231663
"3" 100 0.512718817168467 0.404532063868554 0.0637607575836877 0.442491909952055 1231663
"4" 500 0.581787131770221 0.658886327759362 0.0900763099961595 0.693228449418483 1231663
"5" 5000 0.614229098545304 0.657478160769134 0.0943607958575936 0.705669774108618 1231663
"6" 12282 0.616283249243356 0.660133004113054 0.0995382166228593 0.702650540501807 1231663
"1" 10 0.487241927714417 0.101621024384539 0.0205819403933346 0.0983248144666014 1231664
"2" 50 0.703982446823224 0.25781082690359 0.00172583974893526 0.32193117933909 1231664
"3" 100 0.791455693494896 0.316481369830271 -0.0440429498806006 0.346405268771787 1231664
"4" 500 0.833120107851442 0.517551711252626 -0.0502936131012223 0.541405139058675 1231664
"5" 5000 0.845389186716262 0.659050549322522 -0.0721088682107334 0.671255559890398 1231664
"6" 20000 0.847735688091845 0.679091913460389 -0.0710317199683584 0.685098316298911 1231664
"1" 10 0.481346862476565 0.0646246132771294 0.0191299704944535 0.0825239160726803 1231665
"2" 50 0.693384802361168 0.237282552652064 0.0160368011109122 0.253345397287579 1231665
"3" 100 0.747923949574594 0.300095527296854 0.0429417653731921 0.317700949928046 1231665
"4" 500 0.810841098317793 0.482800869122611 0.00706981525551644 0.484776170296298 1231665
"5" 5000 0.832481263914304 0.558074668615605 0.00105977111651125 0.609312298248671 1231665
"6" 20000 0.83715707825445 0.577779599999357 -0.000667114899429576 0.641305766548642 1231665
"1" 10 0.355387333446982 0.0538130702988917 -0.041634550520718 0.0555527749494559 1231666
"2" 50 0.672142930237528 0.140739836146636 0.0493944811717232 0.14623345062196 1231666
"3" 100 0.715751498204554 0.195968279629254 0.0702397850773645 0.234643806026601 1231666
"4" 500 0.792598035384168 0.436946559489648 0.121167833555246 0.451289217689803 1231666
"5" 5000 0.836747155795923 0.647553800140612 0.130629503384103 0.668839554186403 1231666
"6" 20000 0.847942597540098 0.686461563884584 0.134417374589393 0.686333432934722 1231666
"1" 10 0.426879822216503 0.0955147952067232 0.0237508196305868 0.102819343494241 1231667
"2" 50 0.644779795539862 0.196713368947799 0.0346902513478191 0.196913577966208 1231667
"3" 100 0.688877878080813 0.255610857983425 0.0446206286021149 0.264015632576244 1231667
"4" 500 0.810733217033526 0.450622450274745 0.0245316355840496 0.491949595854777 1231667
"5" 5000 0.837677373704557 0.683613693358296 0.0285157990388981 0.684278387299414 1231667
"6" 20000 0.845305344942232 0.66768105967329 0.0261893679160167 0.69500558650578 1231667
"1" 10 0.485710060636479 0.10712095254019 0.0622375734278721 0.11326937941153 1231668
"2" 50 0.739310270870397 0.219715157449971 0.170902473955712 0.258974398458279 1231668
"3" 100 0.776774986833125 0.344907313196695 0.20688109886507 0.388492641368452 1231668
"4" 500 0.777820457897625 0.542032684944559 0.187882366072253 0.595019241424295 1231668
"5" 5000 0.80951705764242 0.599569644218442 0.209993478240997 0.648045854266655 1231668
"6" 9294 0.814339843702415 0.611774817910138 0.213366223973982 0.654418821560219 1231668
"1" 10 0.309984880870927 0.216932417861709 0.0296818157488814 0.0176825282055473 1231669
"2" 50 0.555747153952909 0.581512030890193 0.0512773292447616 0.0577856210531454 1231669
"3" 100 0.614122415039094 0.650781119606563 0.0535642428586614 0.0879400389148818 1231669
"4" 500 0.756419707137597 0.741544755890621 0.090591416870051 0.15909469261811 1231669
"5" 5000 0.810344409234877 0.772115704428094 0.109575603437275 0.190494697404405 1231669
"6" 20000 0.808425965064898 0.772011571759159 0.11144999147809 0.183966380082765 1231669
"1" 10 0.244403852550527 0.282001975427125 0.0372995375770421 0.0792840412265629 1231670
"2" 50 0.502805980798226 0.469266361666235 0.130214027103364 0.231881795120658 1231670
"3" 100 0.612008730356963 0.5804592878911 0.18173664116711 0.245047751057675 1231670
"4" 500 0.756774181996555 0.688762089055486 0.244591267183946 0.343287885777498 1231670
"5" 5000 0.800532565962408 0.70741385996626 0.294171822662093 0.386217391130527 1231670
"6" 20000 0.805485816416815 0.71223096610745 0.300126134243098 0.391799307972438 1231670
"1" 10 0.381600329988002 0.147786645207692 0.0335863198997235 0.00438552591106573 1231671
"2" 50 0.57107557455064 0.444516105336323 0.0413040444939003 0.0437951834132454 1231671
"3" 100 0.656731503920469 0.550453590152396 0.0252638332849339 0.0409756306813822 1231671
"4" 500 0.733508245212825 0.703326214833107 0.074866334114659 0.0607605603623545 1231671
"5" 5000 0.77655448493167 0.791100813798328 0.0831728005434721 0.0724633062181847 1231671
"6" 20000 0.805326738945456 0.8105453145273 0.091118812787814 0.0739852238859518 1231671
"1" 10 0.273042280132387 0.18409144824036 0.00679106271065759 0.0137983502953573 1231672
"2" 50 0.436742212250498 0.545170978253975 0.0377913029853693 0.015644270053384 1231672
"3" 100 0.515083687447441 0.540914551566812 0.0538399936364988 0.0205293505410032 1231672
"4" 500 0.72909425861284 0.702194282616261 0.0425322335569605 0.0056618883684374 1231672
"5" 5000 0.806162409551535 0.799647634179931 0.0477656763416476 0.00669896693097297 1231672
"6" 20000 0.816953632431973 0.815504124943023 0.0433210539307809 0.00974613598923383 1231672
"1" 10 0.337171063804339 0.331188317450101 0.0377473335007048 0.0351484877528708 1231673
"2" 50 0.516763858759795 0.56705492770748 0.127689820930751 0.0475220368450236 1231673
"3" 100 0.656645029273413 0.644447673113317 0.163204709894603 0.122163769879887 1231673
"4" 500 0.749879121025061 0.733292959102829 0.173127575477242 0.170080238629628 1231673
"5" 5000 0.778474433020874 0.747216205120116 0.189209184912221 0.189117084061374 1231673
"6" 11406 0.781802076805851 0.755677470243649 0.194839349968392 0.194294753632944 1231673
"1" 10 0.319231657985522 0.177527024785374 0.0592088101741529 0.181872081717088 1231674
"2" 50 0.563025981304753 0.433445539608446 0.126850845433486 0.452924867843619 1231674
"3" 100 0.614716221009507 0.526502382537754 0.156690563735359 0.581512024402456 1231674
"4" 500 0.763930833844135 0.631601327404666 0.246225739966242 0.66276017014118 1231674
"5" 5000 0.781714504885789 0.729132515373441 0.273017401136876 0.752796012786524 1231674
"6" 20000 0.786120369333045 0.749952227552385 0.273582152852388 0.763209874207312 1231674
"1" 10 0.316100950777817 0.17839437283237 0.00185197977078833 0.204116200704972 1231675
"2" 50 0.560254033328533 0.389721679468931 0.052357970795552 0.394852097833535 1231675
"3" 100 0.645748306478474 0.469754047085945 0.110299910867567 0.485000466654633 1231675
"4" 500 0.727828049919813 0.576615556556673 0.126585320008748 0.578540461131639 1231675
"5" 5000 0.778442156520385 0.641267516503313 0.177163388084051 0.645115630145967 1231675
"6" 20000 0.787932301507992 0.650080938071973 0.182272850111134 0.653344426749146 1231675
"1" 10 0.40690513676339 0.152917545905112 0.0156879075397843 0.161161579020855 1231676
"2" 50 0.571919926861943 0.322124177285749 0.0273357184211607 0.329484426730236 1231676
"3" 100 0.64710015962534 0.383849142299249 0.0511318476985824 0.39366557059849 1231676
"4" 500 0.74348989883035 0.623919149739403 0.0675524982398421 0.624411778025013 1231676
"5" 5000 0.781708652650473 0.754459776758373 0.102311744118573 0.762483921265952 1231676
"6" 20000 0.801288506624323 0.778255929856447 0.114928537548348 0.780566274856883 1231676
"1" 10 0.206664081273259 0.201985413264291 0.0201963174957646 0.200622227211456 1231677
"2" 50 0.441420068596962 0.310407373891874 0.0210731996392167 0.331141790935871 1231677
"3" 100 0.512960037807277 0.400643855445646 0.0411173640689943 0.414645963144131 1231677
"4" 500 0.723948291994791 0.607490958391916 0.0389832171171222 0.610543427794774 1231677
"5" 5000 0.797218001323696 0.766744878862454 0.0329371347581602 0.763465573322364 1231677
"6" 20000 0.813802685516293 0.784130403471817 0.0259501058069093 0.785908195486224 1231677
"1" 10 0.227296210938608 0.180112630888449 0.0360390312823443 0.165137176900485 1231678
"2" 50 0.549367955689458 0.380474760902626 0.0892866098944179 0.389769391997494 1231678
"3" 100 0.629655820913198 0.52273677073566 0.116186729143613 0.514225995526932 1231678
"4" 500 0.746311109525645 0.617430458222139 0.157608187144867 0.637180805887031 1231678
"5" 5000 0.769883255111585 0.648314099249062 0.157147637239603 0.680120076184764 1231678
"6" 14768 0.768986183991767 0.654036932419689 0.162738312611328 0.686635856148802 1231678
"1" 10 0.481155307096495 0.113094349151363 0.00568616382166524 0.110397781992707 1231679
"2" 50 0.651550282807727 0.260612765793372 -0.00792459028385599 0.270395379965126 1231679
"3" 100 0.682391715029182 0.332955257658667 0.00134145414102666 0.338072810221705 1231679
"4" 500 0.713096999666174 0.600233255252647 -0.0442159302245265 0.61480907006443 1231679
"5" 5000 0.719503944817347 0.641954522979012 -0.0413087788621821 0.653607166138981 1231679
"6" 20000 0.720613147196643 0.65589765132369 -0.0411766356184392 0.671078122189478 1231679
"1" 10 0.463404596620605 0.0666408370086553 0.0830961707860435 0.0664108681157414 1231680
"2" 50 0.627950440893108 0.224695458719379 0.0173439857250812 0.244243280449184 1231680
"3" 100 0.663890454856591 0.278230525245326 0.0809499451485868 0.276676914149555 1231680
"4" 500 0.710278559352739 0.48724327160652 0.0711117429261409 0.491443627378334 1231680
"5" 5000 0.736357603339223 0.584456081356842 0.080973970062439 0.603019331459919 1231680
"6" 20000 0.738523849738223 0.598410552152619 0.0777266025400932 0.626960158113563 1231680
"1" 10 0.458050987385302 0.0594848862370718 0.0694708602914056 0.0719192857651894 1231681
"2" 50 0.591339166067778 0.143015733057827 0.0562533784572886 0.158767784400991 1231681
"3" 100 0.642703557757585 0.257392282782662 0.0697471420989045 0.271678840787851 1231681
"4" 500 0.692734589419897 0.503250812669039 0.0949608600963098 0.522614544315085 1231681
"5" 5000 0.718568940463133 0.640274439769813 0.109507697873755 0.661628199254586 1231681
"6" 20000 0.721359787127289 0.655862323826483 0.112330577211245 0.681648600046611 1231681
"1" 10 0.400032055094189 0.131435190217793 0.00716517233751344 0.127189571140427 1231682
"2" 50 0.547894442337054 0.116546896537752 0.0160780941722745 0.118480836279322 1231682
"3" 100 0.59202661864556 0.262080867110893 -0.00136736873610553 0.261428212498313 1231682
"4" 500 0.69182651834521 0.41089813082707 0.00679680360040741 0.444659993975961 1231682
"5" 5000 0.712471183655195 0.644836771284503 0.0119419538958557 0.651863819413808 1231682
"6" 20000 0.715554269824452 0.679767807113597 0.00673674348022708 0.685337393408676 1231682
"1" 10 0.634533989707498 0.0817614052013543 0.0294546918148772 0.105091610647164 1231683
"2" 50 0.664436228825045 0.216244571568223 0.0076319525012447 0.368025851303505 1231683
"3" 100 0.673389672633433 0.349478506405611 0.0419637262397925 0.378524801718504 1231683
"4" 500 0.68398070850216 0.326026045467148 0.0367462896662763 0.488527534670777 1231683
"5" 5000 0.689962941994741 0.469868072834813 0.0282774651436464 0.515900084265336 1231683
"6" 5975 0.691108135287162 0.469035204152006 0.0299632217034701 0.513990092141784 1231683
"1" 10 0.237666424090849 0.223680928416567 0.0357146433643229 0.0221500328657633 1231684
"2" 50 0.490182378983839 0.549225912100863 0.103111567062598 0.0628021405496155 1231684
"3" 100 0.538554718017477 0.62487198836718 0.104513083508109 0.092386239403861 1231684
"4" 500 0.648950166264031 0.747452989196385 0.168762601703037 0.142340439892046 1231684
"5" 5000 0.671510576704058 0.790319499515104 0.220770874829601 0.183645255766646 1231684
"6" 20000 0.676083524649125 0.79452806582477 0.219293276062762 0.186860744583641 1231684
"1" 10 0.320913698214356 0.348871663708913 0.0348239783089292 0.121763786161603 1231685
"2" 50 0.439712795110056 0.478853729331706 0.0656233363096162 0.182713757396873 1231685
"3" 100 0.565741477419199 0.604385841572967 0.0699883473901973 0.283088989263629 1231685
"4" 500 0.641168067972175 0.656073179203297 0.139788478706278 0.331328368600032 1231685
