seed ind_index x y phenotype1_mat phenotype2_MTWetQ phenotype3_MTDQ phenotype4_PDM phenotype5_PwarmQ phenotype6_PWM env1_mat env2_MTWetQ env3_MTDQ env4_PDM env5_PwarmQ env6_PWM
892657863 8020 0.198621 0.280353 0.407644 -0.25464 0.177813 -0.567342 -0.486936 -0.608064 0.50173 -0.215417 0.133209 -0.440748 -0.611731 -0.557915
892657863 8021 0.220851 0.784974 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 -0.0514147 -0.334367 0.100852 0.545041 0.43498 0.271727
892657863 8022 0.494285 0.356406 0.597482 -0.280913 0.547997 0.266157 -0.0646842 0.317566 0.487131 -0.216977 0.430004 0.259998 -0.0225203 0.220828
892657863 8023 0.0252489 0.720413 -0.16091 0.182989 -0.293832 -0.470275 -0.316864 -0.192502 0.0209491 0.353945 -0.10877 -0.411833 -0.203712 -0.364363
892657863 8024 0.84066 0.617434 -0.342606 0.327495 -0.33129 -0.162312 0.425751 0.0221229 -0.492786 0.207907 -0.443302 -0.114737 0.376887 0.102656
892657863 8025 0.967894 0.569803 -0.110774 0.366928 -0.21083 -0.353465 0.217213 0.104592 -0.0558923 0.302185 -0.224038 -0.359245 0.317473 0.164944
892657863 8026 0.768146 0.179043 -0.464797 -0.372484 -0.171958 0.209642 0.168742 0.111767 -0.26256 -0.380853 -0.0277998 0.484512 -0.0112429 0.207927
892657863 8027 0.186694 0.258214 -0.0321764 -0.323688 -0.0539327 -0.270325 -0.375863 -0.448188 0.423712 -0.225668 0.0928287 -0.387045 -0.598361 -0.489747
892657863 8028 0.535506 0.496748 0.134616 -0.258399 0.277545 0.203329 0.185062 0.52912 0.0104159 -0.3415 0.158525 0.333354 0.0823143 0.332857
892657863 8029 0.629141 0.101606 0.274108 -0.349065 0.29366 0.512983 0.0149787 0.452036 0.493391 -0.18613 0.401523 0.459543 -0.0268683 0.539229
892657863 8030 0.541046 0.975024 -0.107357 0.489805 -0.375815 -0.0237571 0.420963 -0.150789 -0.399965 0.2254 -0.37467 0.0482691 0.271715 -0.00743908
892657863 8031 0.613968 0.0399041 0.156532 -0.307552 0.0241866 0.270268 -0.00800871 -0.0597156 0.158897 -0.267982 0.097042 0.363016 -0.0858705 0.188917
892657863 8032 0.220995 0.835228 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 -0.0797282 -0.341951 0.0880355 0.625615 0.487946 0.304637
892657863 8033 0.971741 0.0351918 -0.149489 0.0090852 0.474944 0.218839 -0.105804 0.127683 -0.3854 0.00311818 0.195925 0.302725 -0.00430001 0.0476086
892657863 8034 0.544108 0.704644 0.0219541 -0.447637 0.205162 0.137351 0.068859 -0.0661345 5.86562e-05 -0.365842 0.173763 0.129772 0.0324065 -0.0391198
892657863 8035 0.771607 0.026542 -0.26987 -0.402029 0.720072 0.376167 0.00761644 0.185656 -0.306607 -0.379754 0.661956 0.455784 -0.0718948 0.212751
892657863 8036 0.243858 0.990763 0.0325211 -0.328467 0.103349 0.597789 0.589466 0.287291 -0.136837 -0.361616 0.0584489 0.564454 0.50346 0.295323
892657863 8037 0.152921 0.782714 0.257604 0.448804 0.0927155 -0.143381 -0.0355659 -0.140227 0.34395 0.442664 0.0446825 -0.00881819 0.0802742 -0.160214
892657863 8038 0.0639779 0.355651 -0.0589878 0.283311 -0.30094 -0.424945 -0.371874 -0.402816 -0.134761 0.284987 -0.216596 -0.332078 -0.401835 -0.462022
892657863 8039 0.0879548 0.654983 0.467106 0.48534 0.0905473 -0.562191 -0.40779 -0.332409 0.315975 0.445985 0.0439293 -0.438575 -0.283218 -0.420296
892657863 8040 0.77298 0.893432 0.0263021 0.468193 -0.116148 -0.336273 0.537248 0.224438 -0.0286789 0.354846 -0.203089 -0.399993 0.573207 0.260916
892657863 8041 0.799906 0.594407 -0.509779 0.189025 -0.547209 -0.0663633 0.431564 0.0719014 -0.201062 0.298869 -0.271722 -0.0875691 0.257692 -0.021201
892657863 8042 0.0284751 0.921888 0.154941 0.447135 0.0276215 -0.225157 -0.181274 -0.169697 0.183485 0.407324 -0.0177819 -0.30491 -0.0998935 -0.323963
892657863 8043 0.919268 0.541637 -0.505817 0.286498 -0.263408 -0.0307873 0.343269 0.228651 -0.439746 0.162426 -0.340354 -0.169072 0.313784 0.157704
892657863 8044 0.848685 0.0974679 0.102576 -0.0721086 -0.147686 0.0123831 -0.165303 -0.201318 -0.179719 -0.370719 -0.26312 0.302455 -0.115933 -0.0669168
892657863 8045 0.142245 0.373482 0.572624 0.418801 -0.169335 -0.509082 -0.475468 -0.546262 0.339111 0.441156 0.0284511 -0.440748 -0.511722 -0.501961
892657863 8046 0.820901 0.867553 -0.0976621 0.363427 -0.121072 -0.435369 0.619606 0.362281 -0.0286789 0.358344 -0.189363 -0.440748 0.622289 0.309085
892657863 8047 0.989745 0.648648 -0.0306299 0.365569 -0.601683 -0.432801 0.398664 0.0983898 0.0641426 0.414321 -0.518798 -0.467916 0.383898 0.157704
892657863 8048 0.94126 0.699714 -0.172461 0.334529 -0.595538 -0.457283 0.381516 0.201592 -0.0684596 0.309365 -0.58743 -0.440748 0.510105 0.267799
892657863 8049 0.361087 0.349399 0.594889 0.512114 0.190842 -0.305685 -0.393895 -0.477691 0.595093 0.516832 0.174669 -0.322029 -0.410223 -0.475344
892657863 8050 0.569162 0.271368 -0.0116229 -0.517447 -0.00801348 0.678237 -0.0463217 0.314192 0.0335921 -0.315635 0.151713 0.419674 0.0122902 0.492693
892657863 8051 0.0920259 0.395181 -0.0589878 0.283311 -0.30094 -0.424945 -0.371874 -0.402816 -0.0114616 0.33153 -0.153254 -0.387426 -0.409445 -0.434572
892657863 8052 0.0826216 0.428244 -0.0589878 0.283311 -0.30094 -0.424945 -0.371874 -0.402816 0.140852 0.383946 -0.074164 -0.451089 -0.439126 -0.447545
892657863 8053 0.978307 0.902632 -0.0218984 0.286093 -0.525518 -0.49682 0.673029 0.309186 0.090663 0.435312 -0.532524 -0.495084 0.538151 0.295323
892657863 8054 0.579701 0.962147 -0.446245 0.264569 -0.438189 0.0701865 0.277591 -0.0932783 -0.355496 0.24142 -0.357743 -0.0393628 0.264597 -0.0136484
892657863 8055 0.0491179 0.478105 -0.0662606 0.306961 -0.150939 -0.521849 -0.501021 -0.531105 -0.057765 0.320937 -0.166413 -0.478925 -0.395526 -0.449638
892657863 8056 0.344506 0.278273 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.634332 0.529773 0.194978 -0.467916 -0.541617 -0.585439
892657863 8057 0.0440912 0.480386 -0.0662606 0.306961 -0.150939 -0.521849 -0.501021 -0.531105 -0.106335 0.30577 -0.19524 -0.463263 -0.379152 -0.44782
892657863 8058 0.255771 0.332958 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.279704 0.410306 0.0251563 -0.333818 -0.437343 -0.503749
892657863 8059 0.334013 0.0357218 0.193799 -0.399191 0.131866 -0.474926 -0.514419 -0.488871 0.367529 -0.245058 0.0625423 -0.495084 -0.656267 -0.640487
892657863 8060 0.155076 0.640815 0.412526 0.486584 0.0318704 -0.311104 -0.215762 -0.349139 0.408908 0.459802 0.0783034 -0.332078 -0.212077 -0.351487
892657863 8061 0.322272 0.856223 -0.254163 -0.421077 -0.0255205 0.399627 0.299839 0.191088 0.116032 -0.31368 0.223924 0.366012 0.206477 0.131376
892657863 8062 0.694135 0.329203 -0.367824 -0.573655 -0.121859 0.640181 0.160045 0.638152 -0.475142 -0.430584 -0.141535 0.570479 0.149791 0.454306
892657863 8063 0.335587 0.324489 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.107038 0.0196169 -0.0743416 -0.19493 -0.351293 -0.412421
892657863 8064 0.368583 0.401191 0.139281 -0.146681 0.0007523 -0.0806252 -0.251986 -0.251072 0.263046 -0.274892 0.00967107 -0.141904 -0.268169 -0.323963
892657863 8065 0.145785 0.138743 -0.113008 -0.254942 0.155624 -0.0714767 -0.42503 0.137261 -0.209855 -0.336687 0.661678 0.129772 -0.359318 0.0154486
892657863 8066 0.919691 0.491267 -0.0737657 0.265451 -0.137455 -0.315932 0.167711 0.136486 -0.280623 0.207907 -0.635473 -0.169072 0.215623 0.102656
892657863 8067 0.0520117 0.357326 -0.0589878 0.283311 -0.30094 -0.424945 -0.371874 -0.402816 -0.126685 0.286013 -0.210713 -0.357951 -0.413196 -0.482003
892657863 8068 0.767623 0.721237 -0.540735 0.120848 -0.609589 -0.0757892 0.446401 0.146833 -0.611647 0.171567 -0.500865 -0.103234 0.431904 0.102656
892657863 8069 0.124049 0.190919 0.0813346 -0.317442 0.137336 -0.140482 -0.464786 -0.131405 0.0102718 -0.298269 0.0990094 -0.0625621 -0.431663 -0.133485
892657863 8070 0.128215 0.190468 0.0813346 -0.317442 0.137336 -0.140482 -0.464786 -0.131405 0.387722 -0.220153 0.33333 -0.189613 -0.574194 -0.174427
892657863 8071 0.591492 0.384856 -0.169777 -0.375231 0.189897 0.546044 0.179427 0.783935 0.302827 -0.271394 0.32538 0.564454 0.131485 0.859561
892657863 8072 0.516266 0.110729 0.530879 -0.257322 0.0602521 0.0685919 -0.467537 -0.244044 0.634332 -0.173434 0.503824 0.0211015 -0.289203 -0.0762486
892657863 8073 0.81515 0.757107 -0.252566 0.22194 -0.470438 -0.219733 0.50922 0.226468 -0.134761 0.316362 -0.203089 -0.359245 0.510105 0.19899
892657863 8074 0.181242 0.543857 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.395648 0.456304 0.0650292 -0.386413 -0.28173 -0.365249
892657863 8075 0.834637 0.292235 0.0333595 -0.255541 -0.105148 0.00572063 -0.109891 -0.10125 -0.203861 -0.174726 -0.268815 0.107825 -0.0455568 -0.128652
892657863 8076 0.931931 0.739281 -0.0618354 0.271196 -0.577228 -0.475846 0.506016 0.277311 0.00270693 0.354235 -0.552149 -0.474065 0.513167 0.254037
892657863 8077 0.680361 0.619767 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.319294 0.264256 -0.153219 0.102398 0.183778 -0.0901153
892657863 8078 0.726664 0.762527 -0.540735 0.120848 -0.609589 -0.0757892 0.446401 0.146833 -0.585608 0.183417 -0.477619 -0.114737 0.383898 0.0751324
892657863 8079 0.0625835 0.439347 -0.0662606 0.306961 -0.150939 -0.521849 -0.501021 -0.531105 -0.0286789 0.326857 -0.16191 -0.440748 -0.412132 -0.455149
892657863 8080 0.0567491 0.423611 -0.0662606 0.306961 -0.150939 -0.521849 -0.501021 -0.531105 -0.0271035 0.327273 -0.156791 -0.45088 -0.422421 -0.470212
892657863 8081 0.265399 0.933223 -0.159362 -0.388666 -0.0426555 0.399769 0.233636 0.136866 -0.0565618 -0.342121 0.112693 0.522161 0.436447 0.279999
892657863 8082 0.676958 0.56289 -0.453922 -0.380898 -0.0963721 0.197306 0.185714 -0.0406534 -0.429713 -0.444654 -0.0867388 0.23692 0.199635 0.0227841
892657863 8083 0.284911 0.762663 -0.0216553 -0.366013 0.211177 0.477214 0.488587 0.22448 0.0661426 -0.311858 0.182287 0.463474 0.317753 0.259752
892657863 8084 0.189475 0.418244 0.406505 0.414751 0.034619 -0.373919 -0.507412 -0.608912 0.316371 0.431814 0.037124 -0.413581 -0.422271 -0.475344
892657863 8085 0.723405 0.912983 -0.103622 0.256468 -0.22613 -0.267424 0.534136 0.161005 -0.0458838 0.349266 -0.207911 -0.386413 0.482813 0.181134
892657863 8086 0.782691 0.360748 0.0171447 -0.246977 -0.0971682 0.0338881 -0.0456845 -0.0951352 -0.227582 -0.397341 -0.264858 0.319945 0.054359 0.00632283
892657863 8087 0.390139 0.668971 -0.124059 -0.420625 0.0767137 0.334177 0.14628 0.170917 -0.00929395 -0.33933 0.148875 0.268859 0.0981048 0.118887
892657863 8088 0.974987 0.26476 -0.456489 -0.0660458 -0.341581 0.132091 0.036446 0.127372 -0.505777 0.127512 -0.347078 0.0482691 0.103582 0.102936
892657863 8089 0.135606 0.302768 0.0245434 -0.330673 -0.081978 -0.434888 -0.413951 -0.36711 0.0508824 -0.309878 -0.113867 -0.277743 -0.436444 -0.420296
892657863 8090 0.0904673 0.0849915 -0.061515 -0.315345 0.570659 0.217724 -0.461528 0.175169 0.263046 -0.225912 0.908755 0.129772 -0.443456 0.41918
892657863 8091 0.467851 0.380932 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 -0.112029 -0.354205 0.0726873 0.0950838 -0.10564 -0.0468113
892657863 8092 0.261217 0.522657 0.321043 0.474448 0.165565 -0.177605 -0.187381 -0.160361 0.311705 0.424441 0.0417193 -0.132927 -0.135764 -0.264368
892657863 8093 0.25627 0.549487 0.321043 0.474448 0.165565 -0.177605 -0.187381 -0.160361 0.422168 0.456306 0.0851666 -0.19624 -0.134951 -0.255153
892657863 8094 0.711911 0.687141 -0.753198 0.172245 -0.494492 0.308646 0.445602 0.196823 -0.744731 0.12744 -0.566841 0.102604 0.348841 0.0200847
892657863 8095 0.993416 0.813205 0.131144 0.420454 -0.537008 -0.513628 0.492564 0.327152 0.0694678 0.422723 -0.529917 -0.495084 0.502676 0.295323
892657863 8096 0.120356 0.667734 0.476102 0.542973 0.0632731 -0.487234 -0.377358 -0.359439 0.378995 0.458701 0.0712266 -0.388854 -0.241699 -0.406534
892657863 8097 0.856637 0.42781 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.578672 0.104324 -0.492396 0.126259 0.181583 0.0367223
892657863 8098 0.765576 0.199708 -0.310177 -0.376625 -0.086362 0.507659 0.113479 0.217321 -0.106142 -0.351306 0.065663 0.455784 -0.0356807 0.274332
892657863 8099 0.371986 0.563086 0.210386 -0.392082 0.178964 0.158419 0.0789768 0.00482189 0.399422 -0.258002 0.0802568 -0.0184797 -0.101889 -0.211496
892657863 8100 0.165539 0.834041 0.114596 0.029064 0.0546122 0.382337 0.252338 0.105709 0.179303 0.389017 -0.0405358 0.286436 0.289317 -0.0131331
892657863 8101 0.866175 0.488133 -0.582723 0.140466 -0.368673 0.0344048 0.169739 0.0972886 -0.329943 0.184399 -0.353801 -0.0604014 0.18561 0.023385
892657863 8102 0.438154 0.824942 0.0219541 -0.447637 0.205162 0.137351 0.068859 -0.0661345 -0.426485 -0.421831 -0.113867 0.26561 0.222635 0.00632283
892657863 8103 0.365129 0.845514 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.440824 -0.418617 -0.135015 0.426407 0.313784 0.170347
892657863 8104 0.903209 0.271113 -0.183155 0.0750007 -0.582389 0.207291 0.0267047 -0.0403133 -0.648134 0.0786037 -0.443302 0.204428 0.0822904 0.0406714
892657863 8105 0.252579 0.155704 0.168708 -0.245842 -0.137269 -0.226467 -0.601212 -0.452221 0.146324 -0.274589 -0.0465782 -0.226424 -0.523946 -0.470546
892657863 8106 0.189278 0.20877 0.277202 -0.354122 0.21977 -0.242109 -0.452306 -0.348442 0.317561 -0.242325 0.0375484 -0.272377 -0.571481 -0.402457
892657863 8107 0.447594 0.957654 -0.234172 0.312563 -0.128925 0.0807747 0.173652 -0.026575 -0.214322 0.274379 0.0233975 0.15694 0.166543 -0.103772
892657863 8108 0.0951102 0.534362 0.34036 0.542733 -0.0203716 -0.436071 -0.37498 -0.433513 0.594234 0.535675 0.179103 -0.568731 -0.459422 -0.520444
892657863 8109 0.44762 0.353672 0.0510026 -0.406583 -0.0304891 -0.049612 -0.23836 -0.199612 0.223265 -0.281889 0.2842 0.0211015 -0.17702 -0.131296
892657863 8110 0.980336 0.769088 -0.023799 0.331285 -0.676075 -0.470865 0.476153 0.304628 0.0774028 0.421318 -0.518798 -0.522251 0.482059 0.295323
892657863 8111 0.370921 0.951786 0.363291 -0.151427 0.188969 0.0839334 -0.0288678 -0.0218359 0.264708 -0.303567 0.336414 0.0938691 -0.0562009 -0.140146
892657863 8112 0.772985 0.443587 -0.322276 0.259588 -0.39729 0.180216 0.103441 -0.0707524 -0.346647 -0.0939087 -0.333327 0.30624 0.148941 -0.0694294
892657863 8113 0.344593 0.870693 -0.347087 -0.414826 -0.0771041 0.319471 0.268006 0.185123 -0.254802 -0.382979 -0.0192276 0.444345 0.308987 0.204784
892657863 8114 0.505474 0.615157 -0.167242 -0.393248 0.167223 0.232506 0.151965 0.195951 -0.100812 -0.369755 0.103699 0.252977 0.081914 0.145869
892657863 8115 0.881218 0.315325 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.229483 0.209654 -0.300159 0.00363891 -0.0267713 -0.0801782
892657863 8116 0.60526 0.79732 -0.4432 0.231196 -0.41906 0.0802502 0.238734 -0.0212566 -0.430203 0.223757 -0.386722 0.0133152 0.200231 -0.0703751
892657863 8117 0.193009 0.951478 0.0235036 -0.375216 0.191436 0.485166 0.503061 0.178839 -0.161281 -0.369353 0.0439872 0.591622 0.517117 0.267799
892657863 8118 0.721642 0.0797736 -0.0903523 -0.39198 0.620436 0.479399 -0.015054 0.399061 -0.112695 -0.336028 0.755458 0.533519 -0.0322094 0.39929
892657863 8119 0.742971 0.346278 -0.454872 -0.460927 -0.225516 0.49989 0.165345 0.428305 -0.425236 -0.429455 -0.11322 0.482951 0.129567 0.200286
892657863 8120 0.833203 0.1709 0.0333595 -0.255541 -0.105148 0.00572063 -0.109891 -0.10125 -0.353344 -0.405048 -0.355759 0.351498 -0.0406986 -0.0674328
892657863 8121 0.375794 0.132454 0.389363 0.379112 0.0839226 -0.518262 -0.558944 -0.665205 0.230562 0.402252 -0.013388 -0.413581 -0.576043 -0.625487
892657863 8122 0.026335 0.169007 -0.0366452 -0.29462 0.951373 0.262064 -0.24887 0.329091 0.239033 -0.247522 0.906935 0.087778 -0.446663 0.307911
892657863 8123 0.00745336 0.167802 -0.0366452 -0.29462 0.951373 0.262064 -0.24887 0.329091 0.429361 -0.205579 1.03416 0.129031 -0.429815 0.595875
892657863 8124 0.759971 0.484164 -0.217015 -0.401829 -0.13128 0.171366 0.0902545 0.00358245 -0.428161 0.10645 -0.386926 0.310691 0.195629 -0.0510688
892657863 8125 0.748561 0.490745 -0.217015 -0.401829 -0.13128 0.171366 0.0902545 0.00358245 -0.312437 0.0688753 -0.236473 0.271041 0.161866 -0.0578969
892657863 8126 0.604879 0.64985 -0.676326 0.0866287 -0.470671 0.218813 0.260098 -0.103465 -0.453006 0.214904 -0.100141 0.15694 0.166543 -0.0762486
892657863 8127 0.201738 0.416944 0.300366 0.470373 0.0514498 -0.350752 -0.340509 -0.371645 0.337759 0.436892 0.0530275 -0.422198 -0.420053 -0.479709
892657863 8128 0.749388 0.370038 0.212871 -0.375628 0.0569163 0.2688 -0.0928162 0.162219 0.274231 -0.316875 0.350685 -0.101982 -0.186654 -0.0263483
892657863 8129 0.558929 0.662124 -0.201075 -0.441838 0.0513442 0.122645 0.190585 -0.0519288 0.206923 -0.324452 0.300604 0.139129 0.0289607 0.0385863
892657863 8130 0.164808 0.817934 -0.005437 -0.42226 0.190548 0.537736 0.468888 0.103949 0.218859 0.402082 -0.0200624 0.220302 0.241317 -0.044152
892657863 8131 0.114372 0.609586 0.43792 0.460114 0.0998179 -0.313152 -0.289072 -0.369881 0.444483 0.486126 0.102491 -0.463608 -0.339396 -0.44782
892657863 8132 0.233199 0.252226 0.407644 -0.25464 0.177813 -0.567342 -0.486936 -0.608064 0.658392 -0.180536 0.221158 -0.510376 -0.672652 -0.603074
892657863 8133 0.72543 0.461373 -0.237373 -0.320434 0.149647 0.197893 0.105536 0.199766 -0.10824 -0.386845 0.105756 0.347113 0.131485 0.309085
892657863 8134 0.05854 0.739793 0.374481 0.43447 0.0269684 -0.278927 -0.137257 -0.349747 0.23103 0.419868 0.00967107 -0.386413 -0.189842 -0.379011
892657863 8135 0.723876 0.791536 -0.455419 0.138473 -0.52197 -0.110535 0.31148 0.209841 -0.559478 0.186362 -0.471841 -0.16208 0.415553 0.104427
892657863 8136 0.834753 0.400681 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.598108 0.0950212 -0.497815 0.228868 0.150049 0.00632283
892657863 8137 0.192862 0.519024 0.300366 0.470373 0.0514498 -0.350752 -0.340509 -0.371645 0.382388 0.452805 0.0714402 -0.413581 -0.289203 -0.379011
892657863 8138 0.464183 0.423054 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 -0.0286789 -0.337866 0.133209 0.129772 -0.0718476 0.00632283
892657863 8139 0.457785 0.430153 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.117183 -0.309878 0.222431 0.129772 -0.0648361 0.0338467
892657863 8140 0.579003 0.645562 0.0557872 -0.399047 0.321041 0.247212 0.0302388 0.181745 -0.114366 -0.382975 0.0988727 0.15694 0.0951065 0.0230548
892657863 8141 0.926459 0.100043 -0.149489 0.0090852 0.474944 0.218839 -0.105804 0.127683 -0.111021 0.0945074 0.557291 0.233075 -0.0984657 -0.0569653
892657863 8142 0.816443 0.19333 -0.217896 -0.218878 -0.375425 0.172297 -0.0741357 -0.0318148 -0.37851 -0.409894 -0.369721 0.395852 -0.0116331 -0.024036
892657863 8143 0.20342 0.257303 0.533049 -0.29624 0.0831108 -0.400552 -0.672562 -0.439549 0.223265 -0.264396 -0.0109186 -0.30491 -0.506559 -0.475344
892657863 8144 0.361257 0.395166 0.18344 -0.23359 -0.0660059 -0.123159 -0.287139 -0.4167 0.682298 0.0369013 0.217686 -0.313295 -0.387364 -0.461582
892657863 8145 0.402349 0.971545 -0.234172 0.312563 -0.128925 0.0807747 0.173652 -0.026575 -0.227582 0.267382 0.00967107 0.211275 0.215623 -0.0762486
892657863 8146 0.420842 0.996526 -0.248789 0.330151 -0.180124 0.0932068 0.121093 0.0176831 -0.280623 0.249889 -0.0246451 0.184107 0.257692 -0.0349629
892657863 8147 0.220699 0.600753 0.36318 0.521137 0.0812535 -0.0933541 -0.0089275 -0.112911 0.198796 0.39118 -0.0304468 0.00855355 0.0408708 -0.120712
892657863 8148 0.76839 0.929376 0.258992 0.538598 -0.0545456 -0.404859 0.639722 0.401599 0.103923 0.403825 -0.118946 -0.40956 0.587231 0.279524
892657863 8149 0.214368 0.607351 0.184135 0.503818 0.0207085 -0.182911 -0.0532073 -0.132516 0.192307 0.389063 -0.034349 -0.013567 0.0227272 -0.13349
892657863 8150 0.209889 0.44276 0.300366 0.470373 0.0514498 -0.350752 -0.340509 -0.371645 0.29152 0.421833 0.0312717 -0.387747 -0.360695 -0.448496
892657863 8151 0.125143 0.387082 0.268951 0.425009 -0.0137491 -0.411519 -0.558849 -0.610675 0.50173 0.491289 0.119483 -0.495084 -0.55564 -0.544154
892657863 8152 0.391036 0.224423 0.745837 0.594193 0.244376 -0.416687 -0.581405 -0.566041 0.487902 0.483668 0.119189 -0.348308 -0.487606 -0.533357
892657863 8153 0.120595 0.208246 -0.0511354 -0.385792 0.108925 -0.132258 -0.603715 -0.0592691 -0.133289 -0.330064 0.00961578 -0.029999 -0.381966 -0.147461
892657863 8154 0.887622 0.526982 -0.633969 0.257358 -0.440787 -0.259847 0.279982 0.264527 -0.547056 0.122416 -0.384316 -0.0782335 0.30217 0.116418
892657863 8155 0.418384 0.598526 0.0658265 -0.408485 0.202876 0.216792 0.117375 0.0959428 -0.0760745 -0.353665 0.106908 0.238443 0.0541784 0.102656
892657863 8156 0.860607 0.84311 -0.0976621 0.363427 -0.121072 -0.435369 0.619606 0.362281 0.0508824 0.39333 -0.168773 -0.467916 0.587231 0.295323
892657863 8157 0.426539 0.777265 -0.235573 -0.417725 -0.000195193 0.326824 0.207143 0.17802 -0.453006 -0.428828 -0.127594 0.292778 0.215623 0.0613705
892657863 8158 0.101891 0.89003 0.246885 0.453859 0.0453838 -0.182749 -0.03344 -0.160324 0.27213 0.426662 0.0201553 -0.110459 0.0406946 -0.211701
892657863 8159 0.512935 0.944432 -0.484948 0.206719 -0.381976 0.171678 0.272373 -0.0359474 -0.39425 0.220413 -0.371712 0.0987011 0.247658 -0.0369401
892657863 8160 0.495844 0.0635939 0.240423 -0.2624 0.0474713 -0.0685957 -0.364432 -0.380273 0.249786 -0.260898 -0.0109186 -0.0604014 -0.380353 -0.323963
892657863 8161 0.369207 0.56244 0.199531 -0.361337 0.170674 0.0853994 -0.0604829 0.0198031 0.429848 -0.25158 0.0960046 -0.030947 -0.119748 -0.237916
892657863 8162 0.43105 0.871137 -0.0510522 -0.434131 0.140938 0.235764 0.107569 0.0523912 -0.0256956 -0.316092 0.144794 0.167131 0.0282609 -0.0888337
892657863 8163 0.259097 0.8356 -0.0615256 -0.341786 -0.0114061 0.533827 0.461654 0.367548 -0.00548826 -0.324615 0.131115 0.593098 0.454525 0.338578
892657863 8164 0.0699669 0.85928 0.542217 0.247028 0.0277189 -0.234216 -0.163486 -0.399772 0.288584 0.434924 0.0399204 -0.277743 -0.0785995 -0.296439
892657863 8165 0.216338 0.805004 0.192746 0.145847 0.298337 0.451867 0.491842 0.0778421 0.0333409 -0.318018 0.156177 0.53718 0.437616 0.208038
892657863 8166 0.893274 0.62371 -0.268298 0.261433 -0.302509 -0.286538 0.464447 0.19714 -0.187802 0.246391 -0.351887 -0.332078 0.40052 0.180896
892657863 8167 0.372116 0.306408 0.594889 0.512114 0.190842 -0.305685 -0.393895 -0.477691 0.280393 0.420962 0.0186487 -0.239431 -0.391496 -0.469692
892657863 8168 0.0187156 0.647471 0.148446 0.344367 -0.0129231 -0.360738 -0.345183 -0.463969 -0.0402894 0.335273 -0.140466 -0.448385 -0.281093 -0.40051
892657863 8169 0.629853 0.0572973 0.274108 -0.349065 0.29366 0.512983 0.0149787 0.452036 0.288654 -0.234656 0.277903 0.416927 -0.0579072 0.319007
892657863 8170 0.577378 0.299553 -0.0433064 -0.349249 0.0520795 0.550982 0.0693701 0.531473 0.196745 -0.281889 0.249884 0.510119 0.0613705 0.694418
892657863 8171 0.457494 0.73158 0.0219541 -0.447637 0.205162 0.137351 0.068859 -0.0661345 -0.0154187 -0.358857 0.160662 0.211275 0.0403361 -0.00743908
892657863 8172 0.0695311 0.0107599 0.142708 -0.152867 0.604669 0.317802 -0.23049 0.828587 0.000482711 -0.261853 0.747287 0.283537 -0.316396 0.769543
892657863 8173 0.657625 0.455319 -0.468822 -0.442918 -0.0685027 0.44065 0.204789 0.37464 -0.543511 -0.456205 -0.174437 0.403821 0.187577 0.255239
892657863 8174 0.130386 0.738559 0.259537 0.532444 -0.0176618 -0.212878 -0.0386342 -0.138974 0.346388 0.446805 0.0586922 -0.223407 -0.0968945 -0.308239
892657863 8175 0.0743959 0.557777 0.217496 0.468182 -0.0144699 -0.498731 -0.4505 -0.539847 0.403389 0.478316 0.0823098 -0.549419 -0.408399 -0.479361
892657863 8176 0.229625 0.701166 0.224171 0.224145 0.134843 0.213859 0.295327 0.0378144 0.316087 0.421318 -0.0040554 0.129772 0.229646 0.0751324
892657863 8177 0.349502 0.216253 0.817941 0.578262 0.302552 -0.568406 -0.600148 -0.577858 0.794214 0.575655 0.274495 -0.522251 -0.61584 -0.634
892657863 8178 0.811203 0.401279 -0.377749 0.20743 -0.413994 0.137115 0.183457 -0.0514581 -0.435259 0.204461 -0.39446 0.250494 0.119782 -0.0395673
892657863 8179 0.0366326 0.886406 0.0746425 0.406719 0.0274611 -0.20155 -0.0583345 -0.187603 0.120425 0.386659 -0.0514574 -0.2967 -0.080573 -0.306042
892657863 8180 0.171299 0.118675 -0.061515 -0.315345 0.570659 0.217724 -0.461528 0.175169 -0.138531 -0.320957 0.439262 0.111214 -0.38696 -0.0181669
892657863 8181 0.221249 0.723921 0.312375 0.505566 0.0172922 0.131227 0.387326 -0.0382563 0.308506 0.415819 -0.0040554 0.15694 0.281729 0.108551
