"seed" "subpopID" "indID" "indSubpopIndex" "subpop" "phen_sal" "phen_temp" "sal_opt" "temp_opt" "fitness" "subset" "N" "opt0" "opt1" "x" "y" "PC1" "PC2" "PC3" "LFMM_U1_temp" "LFMM_U1_sal" "LFMM_U2_temp" "LFMM_U2_sal" "RDA1" "RDA2" "RDA1_corr" "RDA2_corr" "RDA_PC1" "RDA_PC2" "RDA_PC1_corr" "RDA_PC2_corr" "RDA_predict_tempPhen_20KSNPs" "RDA_predict_salPhen_20KSNPs" "RDA_predict_tempPhen_20KSNPs_structcorr" "RDA_predict_salPhen_20KSNPs_structcorr"
"5873" "1231094" 56 5990 90 56 0 0.166675 0.111111 0.111111 0.993844 TRUE 311 0.111111 0.111111 6 6 -10.3713 -38.4004 -1.43508 -19.3692876292019 -6.62486014067178 0.754925943828942 -19.6563452978398 0.302612620516413 -1.36207066470609 -0.660851193115073 -1.50532072743556 1.8182673655606 -0.167627740902129 -1.46857952778881 1.05396679187852 299.022231495511 -24.9777849074723 -4.27836749409192 -27.0709361405224
"5899" "1231094" 56 6016 116 56 0 -0.0292503 0.111111 0.111111 0.961364 TRUE 311 0.111111 0.111111 6 6 -16.4375 -35.1658 -7.14579 -18.4654572633124 -10.9589493622381 -4.11681885333627 -18.9319068066648 0.493318578376926 0.754100538392874 -1.5738012837289 0.570815222517389 1.73359823675726 0.434208182921569 -1.34687669226151 -0.221272349053415 489.38685576505 13.5013317878856 -10.0632698571603 11.0622712088895
"5987" "1231094" 56 6104 204 56 0 -0.137692 0.111111 0.111111 0.883551 TRUE 311 0.111111 0.111111 6 6 -5.68702 -38.2766 -5.11678 -21.185575604192 -3.39778147631984 -1.96444495074711 -21.35010415138 0.158144529061593 -0.295660316416287 -0.835853449689754 -0.452546649163942 1.98680988733792 0.168543499779877 -0.379229761438174 1.64497608882315 150.009301306631 -5.76417528595068 -5.29355659096851 -7.66181299391379
"6002" "1231094" 56 6119 219 56 0 0.208183 0.111111 0.111111 0.981331 TRUE 311 0.111111 0.111111 6 6 -7.47022 -37.8993 -3.94489 -20.3915798015349 -4.56218179098462 -1.27414247937904 -20.5989306884922 0.210949321709396 -0.635708845131941 -0.703909924682559 -0.783411717692585 1.91309626513149 0.0832918339445234 -0.81637761491678 1.7293866823096 188.270904641899 -8.88984482153656 -4.90075392959492 -10.862069337814
"6026" "1231094" 56 6143 243 56 0 -0.0998631 0.111111 0.111111 0.914827 TRUE 311 0.111111 0.111111 6 6 -11.3516 -34.9568 -8.06144 -19.6567666346275 -7.67487991776019 -4.57344310577681 -19.9996579331168 0.347208454968 -0.641053555991047 -1.44561511748417 -0.823214731155116 1.84476300815 0.492404989527309 -0.799377583235437 1.03544264715264 330.062848790911 -9.87911598238936 -8.83083382945123 -12.0536596945106
"6034" "1231094" 56 6151 251 56 0 0.282475 0.111111 0.111111 0.94296 TRUE 311 0.111111 0.111111 6 6 -10.5358 -34.4586 -6.51032 -17.9750964644173 -6.65299252472798 -2.75532376887026 -18.2645754379282 0.30253544263244 0.387222669745036 -1.03297776419346 0.235329986277498 1.68815162600533 0.265983396711128 -0.85018592381662 1.15376938409879 330.453686920406 6.69214247114171 -6.4450373803299 4.58419403887518
"6091" "1231094" 56 6208 308 56 0 0.164596 0.111111 0.111111 0.994295 TRUE 311 0.111111 0.111111 6 6 -8.52459 -29.4501 -3.41822 -15.7885016206747 -5.86381013667546 -2.2028110727721 -16.0411939322037 0.26694816881731 0.385582647766235 -0.790085827488412 0.258030564567389 1.48483789932538 0.197182818087506 -0.507881643390053 1.04599126036875 263.2359906282 5.79976231270103 -4.5659383612239 4.03900598903741
"6096" "1231094" 57 6213 2 57 0 0.252176 0.333333 0.111111 0.960983 TRUE 255 0.333333 0.111111 7 6 -9.38263 -38.5899 -1.99107 -20.5817880090283 -5.81644745594445 0.380864716077031 -20.8337786993372 0.265545589815135 1.80706746000718 -0.883536393192967 1.65062166596955 1.92783877444834 -0.128687083484281 -1.33468275808392 1.04191462785527 274.256168932035 30.2903631405014 -5.14695405444542 28.1256247829083
"6109" "1231094" 57 6226 15 57 0 0.370417 0.333333 0.111111 0.874171 TRUE 255 0.333333 0.111111 7 6 -10.118 -37.7933 -6.40193 -21.4975017325189 -6.68318484339415 -3.212956801287 -21.789602072636 0.306367449241183 -0.27061851885406 -0.819486668026748 -0.42928576586273 2.01355651254698 0.319266485232435 -0.576699039843668 1.14878904442594 317.217890877361 -2.61863267642021 -4.29601486499314 -4.92683183918096
"6185" "1231094" 57 6302 91 57 0 0.107231 0.333333 0.111111 0.99997 TRUE 255 0.333333 0.111111 7 6 -3.59868 -29.5887 -3.21675 -16.0844452967252 -2.01726304676537 -1.64991051202926 -16.1857489627467 0.0950995083322281 0.507062324871427 -0.609445140233792 0.389616603023779 1.51009578794944 0.124474948162008 -0.0970232257442216 1.9616654187074 96.4983102485408 6.39376186424742 -3.68560561310746 4.90570791379002
"6191" "1231094" 57 6308 97 57 0 0.0359025 0.333333 0.111111 0.988751 TRUE 255 0.333333 0.111111 7 6 -15.5812 -27.3074 -7.3079 -13.7517354982806 -10.3233537224153 -4.09034133772247 -14.1869519085966 0.464263016441533 0.39333168915144 -1.31481700535443 0.247791106203659 1.29325592448281 0.427293388768959 -1.13121572991314 0.242217722760216 484.076208917353 9.09435898484728 -7.86020263063459 7.04577578060964
"6195" "1231094" 57 6312 101 57 0 0.131648 0.333333 0.111111 0.999157 TRUE 255 0.333333 0.111111 7 6 -8.95212 -33.3374 -3.09862 -18.1458047195677 -6.30207307349837 -0.718718073475833 -18.4174466843308 0.288025135502636 -0.23019796262158 -0.667355845437558 -0.365613104879242 1.70195588107169 0.00981647989623888 -1.06818398152622 1.36697325500411 295.109626319928 -2.18582906935474 -4.22899392357549 -4.1752191298786
"6263" "1231094" 57 6380 169 57 0 -0.0606154 0.333333 0.111111 0.942726 TRUE 255 0.333333 0.111111 7 6 -6.59868 -36.9252 -4.95056 -19.8728196377258 -4.21738511459404 -2.85591642963466 -20.0686109861139 0.193914719020662 0.763787168205903 -0.978461351478048 0.606213404129319 1.86221926932799 0.273858890659004 -0.390505544518603 1.63129674687917 202.90118858864 14.5747750722358 -5.40348872989166 12.5859274631077
"6306" "1231094" 57 6423 212 57 0 -0.0268036 0.333333 0.111111 0.962674 TRUE 255 0.333333 0.111111 7 6 -10.8415 -33.8288 -3.54265 -18.0366227595527 -6.54722312113591 -1.20821489296911 -18.3155786001472 0.299153834977523 0.0693667561043708 -0.653530898385697 -0.0622926487951357 1.69173042361006 0.0703413753841964 -0.890245937499442 0.818231551889435 311.840149629669 3.40554366220027 -3.91917023618539 1.38643348666994
"6336" "1231094" 57 6453 242 57 0 0.131109 0.333333 0.111111 0.999201 TRUE 255 0.333333 0.111111 7 6 -8.98699 -37.0488 -7.00161 -19.8396946758057 -6.10802342956518 -3.0975439069099 -20.1179347184158 0.276908767026908 0.630380955958309 -1.38981288322968 0.449655862977744 1.85916282167206 0.303820698441505 -1.12703033165867 1.82371243584126 280.738826857428 10.4222987535942 -8.57841934073132 8.28174775348381
"6338" "1231094" 57 6455 244 57 0 0.209252 0.333333 0.111111 0.980921 TRUE 255 0.333333 0.111111 7 6 -4.86745 -36.7158 -4.54523 -20.1781340790409 -2.69722820846716 -1.77415975854723 -20.3070377493098 0.128468513147468 -0.481242790992224 -0.390492107181024 -0.609332981797727 1.89098529107214 0.141186847878869 0.0294311896843149 1.63769733750262 117.665056045349 -4.26648258626797 -3.00218206892418 -6.01537660263532
"6345" "1231094" 57 6462 251 57 0 0.127427 0.333333 0.111111 0.999468 TRUE 255 0.333333 0.111111 7 6 -17.0077 -36.8628 -7.28948 -20.4982042157936 -10.9802843508909 -4.25166150111266 -20.9638510530392 0.497023950504038 -0.345245811353686 -1.20127615335995 -0.518927999268408 1.92066830495378 0.44813037288855 -1.11750090569627 -0.22549403811356 491.917440992053 -8.28894958549748 -7.21867148129855 -10.8273225062078
"6398" "1231094" 58 6515 49 58 0 0.233458 0.555556 0.111111 0.970506 TRUE 172 0.555556 0.111111 8 6 -15.168 -37.2189 -4.95342 -19.3052248588586 -10.3746237209925 -2.62306265457123 -19.7351402590023 0.470334145093369 1.64448988900942 -0.957442297968333 1.48805833044159 1.80694615760444 0.23985491435841 -1.29076026410825 0.185198167317869 467.075449972153 27.9284517786937 -5.89375211689211 25.4779177767954
"6420" "1231094" 58 6537 71 58 0 0.199588 0.555556 0.111111 0.984466 TRUE 172 0.555556 0.111111 8 6 -16.297 -28.7774 -4.39941 -14.8878142404913 -11.5750386860571 -3.28379356835174 -15.3666654527892 0.52154041812229 0.871534214819091 -1.01904804876258 0.734174850546935 1.39653374310099 0.322928376244629 -1.08244799316938 -0.116105212557876 515.116529746165 17.2806268215737 -6.4911689984802 15.0862135995228
"6438" "1231094" 58 6555 89 58 0 0.223719 0.555556 0.111111 0.974958 TRUE 172 0.555556 0.111111 8 6 -11.8611 -32.1799 -6.07938 -17.6414069679927 -7.1083985089017 -2.744842846833 -17.9448322286038 0.323167547319698 0.962576505745012 -0.88877743075154 0.822569890922677 1.65248437459415 0.255862307442616 -0.735166313584017 0.832620108590309 332.345551748521 16.7708191975455 -4.88065084902806 14.7521071844056
"6443" "1231094" 58 6560 94 58 0 -0.0989519 0.555556 0.111111 0.915529 TRUE 172 0.555556 0.111111 8 6 -1.80188 -27.7554 1.04232 -15.7008985205988 -0.529688761907066 1.56264198248877 -15.7279862701287 0.0311170289354976 -0.225003624646524 0.214469102256657 -0.296376106404712 1.47244041614575 -0.27707367413996 0.33565430968432 1.41073762128717 30.2102609219908 -4.25653703290158 1.08120603609828 -5.51977152264573
"6446" "1231094" 58 6563 97 58 0 0.0614892 0.555556 0.111111 0.995087 TRUE 172 0.555556 0.111111 8 6 -10.9561 -31.7387 -4.71609 -17.3556084911904 -7.45698036942942 -3.5708441390799 -17.6772249855458 0.338172282920394 0.0173055587294636 -0.972908102407216 -0.127721797881537 1.62615936869 0.359079481374249 -0.409264017119438 0.313028723151515 336.3197089806 1.890475137825 -5.29967757281255 -0.119480495531956
"6452" "1231094" 58 6569 103 58 0 0.0383127 0.555556 0.111111 0.989457 TRUE 172 0.555556 0.111111 8 6 -9.0268 -37.4261 -3.39126 -19.9147359162833 -6.15186876017534 -2.69623270428618 -20.1869074864246 0.280493938326295 0.787682522158873 -1.00989124363566 0.626427048688597 1.86387868535405 0.24997495057651 -0.79696968935403 1.56395789446012 281.155630780758 9.42532025889257 -6.00389317119137 7.29506723455681
"6458" "1231094" 58 6575 109 58 0 -0.0590255 0.555556 0.111111 0.943751 TRUE 172 0.555556 0.111111 8 6 -12.625 -34.3781 -1.8029 -19.4316306562724 -8.32667440941984 -1.15099696595025 -19.7759299283489 0.379951657716515 1.3879574716402 -0.570145278735121 1.25375779149522 1.81877602336161 0.0575487401616976 -1.12790331826873 0.549220999164141 390.615433547103 25.9154232391139 -3.31512251833817 23.6770906961921
"6462" "1231094" 58 6579 113 58 0 0.0690308 0.555556 0.111111 0.996465 TRUE 172 0.555556 0.111111 8 6 -4.33701 -36.1784 -10.5405 -20.9916491536656 -2.52426473589218 -4.71740410081393 -21.1188638106594 0.119529756732592 1.30211615018751 -0.880821691391774 1.14733736914207 1.96382734490684 0.499986868064778 0.426361600650679 1.56275105905789 113.832207379799 23.850226583989 -5.62906257003223 22.0116889071666
"6469" "1231094" 58 6586 120 58 0 0.0414543 0.555556 0.111111 0.990343 TRUE 172 0.555556 0.111111 8 6 -11.6909 -33.4717 -4.49544 -17.7326796542774 -7.87643203340252 -2.9113378905382 -18.0694780586895 0.356126622745833 1.72197824481647 -1.11900276744656 1.56757203554786 1.66074780915692 0.275668594698754 -0.856157599391415 0.730917118193427 368.061419698962 27.6016427385491 -6.76858210438856 25.4610996678761
"6507" "1231094" 58 6624 158 58 0 -0.0973928 0.555556 0.111111 0.916725 TRUE 172 0.555556 0.111111 8 6 -13.8377 -33.8524 -6.85457 -19.2830534715309 -9.2745989000015 -3.86882145536315 -19.6764669289202 0.419954274355263 1.34268775436217 -1.16386798106816 1.17859893310026 1.80497858947296 0.394751468242402 -0.94436578408105 0.448246725691752 471.939791071437 24.4254581791085 -6.32001780486385 21.9735137014398
"6521" "1231094" 59 6638 0 59 0 0.0196665 0.777778 0.111111 0.983415 TRUE 96 0.777778 0.111111 9 6 -13.3029 -25.6118 -4.43099 -13.354677616158 -8.81743800726304 -2.67025681801856 -13.7178758367946 0.398994248236415 0.610291779223843 -0.647557926478008 0.503036471864836 1.25181966537881 0.242833061362839 -0.522625507038276 -0.0471642081348183 384.605073774681 10.3044460547898 -4.13177674355266 8.48563766583758
"6532" "1231094" 59 6649 11 59 0 0.140725 0.777778 0.111111 0.998248 TRUE 96 0.777778 0.111111 9 6 -10.9872 -35.4087 -9.21064 -19.336143822595 -6.67892324203248 -5.41154108204583 -19.6309504905366 0.303794320884951 0.792535820785005 -1.22142057021443 0.62671989022615 1.80782661888152 0.582544460195652 -0.191625415680918 0.767803343619875 302.739988309683 16.3380101426353 -7.12549989190099 14.248289884308
"6534" "1231094" 59 6651 13 59 0 0.171285 0.777778 0.111111 0.992784 TRUE 96 0.777778 0.111111 9 6 -17.4921 -27.3088 -1.87896 -14.7116173856929 -12.2576802183417 -1.36342689129487 -15.205188576343 0.553720151770088 1.93439943951625 -0.701060345834064 1.81564680779307 1.37755054693312 0.0790110615050121 -1.50661793171538 -0.647206846495922 538.544992878887 32.0679506830414 -3.88545585999602 29.8329182308909
"6539" "1231094" 59 6656 18 59 0 0.385271 0.777778 0.111111 0.860426 TRUE 96 0.777778 0.111111 9 6 -14.6746 -30.9499 -4.94977 -16.7605444923992 -9.96048735119236 -3.15847860590261 -17.1818906853375 0.448830240483911 0.707397293676591 -1.29760302986389 0.548025188409091 1.56838626268004 0.30296418934108 -1.13986796158014 -0.0547656786770495 479.888392209476 13.0939233595081 -7.5690571708514 10.7980951501757
"6544" "1231094" 59 6661 23 59 0 -0.0324815 0.777778 0.111111 0.959601 TRUE 96 0.777778 0.111111 9 6 -10.4314 -30.6983 -1.811 -17.2170540990815 -5.62379562356214 0.329883991495461 -17.4504769696503 0.258916175566929 0.591592505821529 -0.352155663245631 0.482621884822672 1.6109091148012 -0.129259561063402 -0.954067552814025 0.650726941398594 266.888865162918 11.9649920162634 -2.48677117114124 10.154521873635
"6584" "1231094" 59 6701 63 59 0 0.321893 0.777778 0.111111 0.914975 TRUE 96 0.777778 0.111111 9 6 -6.00623 -35.6 -2.31388 -19.8060043522515 -4.11136610210709 -0.809209039432708 -19.9790499731245 0.191895533635822 2.05897741379071 -0.261471237017819 1.94017749524536 1.85115890487817 0.0104211707655588 -0.14062706487519 1.1172063813146 175.934387566908 34.0072812275662 -1.71788691427216 32.1525084373102
"6589" "1231094" 59 6706 68 59 0 0.0830886 0.777778 0.111111 0.998431 TRUE 96 0.777778 0.111111 9 6 -6.29058 -28.6009 -3.14857 -15.1519817241637 -4.53853892414931 -1.19915838948574 -15.3469856468771 0.207781954489237 1.43198761524481 -0.531791856065655 1.32151045742697 1.41866441917677 0.0593766422760699 -0.384967147468072 1.41159496423215 189.936714510588 26.8387132681414 -3.43947108234475 25.2508951710566
"6596" "1231094" 59 6713 75 59 0 0.0794005 0.777778 0.111111 0.997991 TRUE 96 0.777778 0.111111 9 6 -2.26845 -39.7247 1.4557 -22.1175946763168 -1.6126775056247 1.07972089078164 -22.1961977335666 0.0805596306015878 1.82748990662048 -0.142308829624515 1.70202930566308 2.06616421946373 -0.223379818831973 -0.415114955511619 2.41579590111375 78.7360280699401 30.5719141380641 -1.05483895971383 28.6932349032433
"6605" "1231094" 59 6722 84 59 0 0.13973 0.777778 0.111111 0.998363 TRUE 96 0.777778 0.111111 9 6 -15.8321 -28.4608 -8.15156 -14.7273680886087 -10.275422365933 -4.80057716155935 -15.1510038733518 0.462979919138828 3.08209481304757 -1.27606661442973 2.93729125875303 1.37867480619497 0.50410485515802 -0.754138316490057 -0.361827842038687 479.881224440792 49.3665241809747 -7.52191865861917 47.2221210186791
"6614" "1231094" 59 6731 93 59 0 0.0411414 0.777778 0.111111 0.990256 TRUE 96 0.777778 0.111111 9 6 -8.57011 -34.6804 -2.58071 -18.6384818175156 -5.49220102694606 -0.721382182998672 -18.8659681372746 0.253131708156138 1.7075285909669 -0.357483045313191 1.58918850541481 1.74272208793836 -7.90214887920635e-05 -0.401691477563193 0.611057640731795 239.27369501076 30.6475431766746 -2.17133269038628 28.7495665310887
"6668" "1231094" 60 6739 5 60 0 0.131459 1 0.111111 0.999172 TRUE 46 1 0.111111 10 6 -9.63798 -31.7652 -2.45922 -17.0400003863482 -5.81948438732875 0.0972409004768187 -17.2845378024037 0.266271909127218 1.33056080295486 -0.569525987115213 1.20932411628772 1.5920027240802 -0.105258668439425 -1.05211364550268 1.03594154652265 278.75118933799 23.7053115964812 -3.49092568179574 21.8538987601506
"6671" "1231094" 60 6742 8 60 0 -0.332734 1 0.111111 0.674356 TRUE 46 1 0.111111 10 6 -11.4683 -30.0026 -1.974 -16.2238796657545 -8.3208465221934 -2.72757039398626 -16.5675454752216 0.378480275839527 0.71076824097329 -0.477944415858979 0.596359356218993 1.5162811026327 0.245653114107219 -0.273263832547283 0.227213164295348 362.356329664615 8.89203526641292 -2.79158162238386 6.91374026186091
"6676" "1231094" 60 6747 13 60 0 0.200694 1 0.111111 0.984078 TRUE 46 1 0.111111 10 6 -11.6188 -33.5679 -5.22303 -17.9668357676102 -7.05105886801052 -1.91578606620777 -18.2697444485785 0.320262714357317 0.89773445196579 -1.00693980014839 0.748753515334966 1.67825385689903 0.144610419012836 -1.08428485427198 0.725354321609176 325.134747961304 13.1322887185075 -6.27321138286202 11.0318838366924
"6679" "1231094" 60 6750 16 60 0 0.144744 1 0.111111 0.99774 TRUE 46 1 0.111111 10 6 -34.2638 -24.9774 -18.7294 -13.7615554020126 -22.5459224218275 -11.7249271625747 -14.6911696710269 1.00901725973739 1.30240960864008 -2.60799565990971 1.091483373705 1.2871117278592 1.36046110767234 -1.73167075537656 -3.3277941099482 1009.85498032484 25.5927470288051 -15.5554666516696 22.4737842580238
"6686" "1231094" 60 6757 23 60 0 0.0653934 1 0.111111 0.995829 TRUE 46 1 0.111111 10 6 -17.9652 -28.696 -10.5325 -14.0172545493913 -11.6595609775766 -6.80848014885332 -14.5086201950037 0.523311914239304 1.25175966654856 -1.71581184045327 1.08510951171472 1.3109480076873 0.750988779538877 -0.87159885816568 -0.388375433378959 521.575718714597 20.2012100399408 -10.1307092425965 18.0471367266829
"6692" "1231094" 60 6763 29 60 0 -0.0138996 1 0.111111 0.969228 TRUE 46 1 0.111111 10 6 -11.491 -28.7732 -4.0214 -15.1709459933582 -7.17122466793391 -2.75451771981537 -15.4755553454092 0.324388776410575 1.26510003084006 -0.975444003884898 1.13311550831629 1.41822193415999 0.248282028254758 -0.611388164939748 0.421793351521844 311.148998615078 20.0954956010419 -6.11018881070775 18.3078534351684
"6697" "1231094" 60 6768 34 60 0 0.0843784 1 0.111111 0.998572 TRUE 46 1 0.111111 10 6 -13.7022 -35.35 -3.95312 -19.8683906457992 -8.82069350396187 -2.6943356263278 -20.2393158452072 0.400999320842648 1.10072375436022 -0.983648952769146 0.942947674808155 1.85498576995121 0.241068453797291 -1.06566257591401 0.3238635254148 403.052979822692 17.5674088629057 -6.17622653638354 15.2593280922654
"6700" "1231094" 60 6771 37 60 0 0.216544 1 0.111111 0.978013 TRUE 46 1 0.111111 10 6 -16.1694 -26.3632 -6.2943 -13.3433886162076 -9.99607494292714 -3.99168823619252 -13.7626151235099 0.449749183878603 0.817081793283702 -1.24328916392386 0.679902463101928 1.24843409563366 0.402099993508177 -1.0343430487793 -0.0989674556122273 482.91525229149 13.599042210223 -6.96687956711417 11.5590051370666
"6701" "1231094" 60 6772 38 60 0 0.412615 1 0.111111 0.83376 TRUE 46 1 0.111111 10 6 -17.9835 -27.9535 -5.80841 -14.8189587214071 -11.016678387722 -2.68873840146561 -15.2735402439749 0.496567177395493 1.19633969914603 -1.15984932548125 1.05676613597315 1.38549962829764 0.240030821352478 -1.33857804209006 -0.924737864446238 526.213712173784 21.295083936568 -6.98916893216083 19.1301958790829
"6706" "1231094" 60 6777 43 60 0 0.201356 1 0.111111 0.983844 TRUE 46 1 0.111111 10 6 -15.5697 -29.5469 -4.5851 -16.0823838198153 -11.1983942047165 -3.338462470072 -16.5463373420903 0.504547568843392 1.52770972060864 -1.14584746664342 1.3792734015689 1.5028679771122 0.320364094213019 -0.941741910994934 -0.530992032708935 508.317555575329 27.3084982158603 -7.70711518494713 25.0268692196708
"6719" "1231094" 61 6790 10 61 0 0.118923 -1 0.333333 0.912157 TRUE 38 -1 0.333333 1 7 -33.9346 -24.2816 -25.3367 -12.7658890349178 -22.480260297843 -15.3207791292453 -13.6996322751411 1.00855593680318 -2.24796957034194 -2.36507668395519 -2.44473221728444 1.25227593564411 1.70024533075554 0.537539563889911 0.291198085633879 1052.51247747241 -35.1530577595868 -13.3321654429728 -38.1958287797397
